seed,candidate_label,policy_id,step_idx,sample_count,blue_action_mode,blue_action_mode_share,blue_target_mode,red_action_mode,red_action_mode_share,red_target_mode,newly_compromised_top_hosts,recovered_top_hosts,mean_newly_compromised_hosts,mean_recovered_hosts,op_server0_compromised_rate,enterprise2_compromised_rate,impact_rate,restore_rate,sleep_rate
11,selected,stage2_ext_022_obj_1,22,160,DecoyFemitter,0.2,Enterprise2,Impact,0.375,Op_Server0,"Op_Server0(8), Enterprise2(1)","Enterprise2(9), Enterprise1(1), User3(1)",0.0563,0.0813,0.45,0.5375,0.375,0.1125,0.0
11,selected,stage2_ext_022_obj_1,23,160,DecoyHarakaSMPT,0.1562,Enterprise2,Impact,0.4,Op_Server0,Enterprise2(4),"Enterprise2(6), User2(1), Enterprise1(1)",0.025,0.0563,0.45,0.525,0.4,0.1187,0.0
11,selected,stage2_ext_022_obj_1,24,160,DecoyFemitter,0.175,Enterprise2,Impact,0.45,Op_Server0,"Enterprise2(11), Op_Server0(4), Enterprise0(1)","Enterprise2(6), Op_Server0(1)",0.1,0.0437,0.4688,0.5563,0.45,0.1375,0.0
11,selected,stage2_ext_022_obj_1,25,160,DecoyHarakaSMPT,0.1688,Enterprise2,Impact,0.4437,Op_Server0,"Op_Server0(2), Enterprise2(1)","Enterprise2(7), Op_Server0(4), Enterprise1(1)",0.0187,0.0813,0.4562,0.5188,0.4437,0.1625,0.0
11,selected,stage2_ext_022_obj_1,26,160,DecoyHarakaSMPT,0.1875,Enterprise2,Impact,0.4437,Op_Server0,"Op_Server0(5), Enterprise2(2)","Enterprise2(5), Enterprise0(1)",0.0437,0.0375,0.4875,0.5,0.4437,0.1,0.0
11,selected,stage2_ext_022_obj_1,27,160,DecoyApache,0.1562,Enterprise2,Impact,0.4562,Op_Server0,"Op_Server0(5), Enterprise2(2)","Enterprise2(5), Enterprise0(2), Enterprise1(1)",0.0437,0.05,0.5188,0.4813,0.4562,0.1375,0.0063
11,selected,stage2_ext_022_obj_1,28,160,DecoyHarakaSMPT,0.2,Enterprise2,Impact,0.4875,Op_Server0,"Enterprise2(5), Op_Server0(3)","Enterprise2(4), Op_Server0(3), Enterprise1(1)",0.05,0.0563,0.5188,0.4875,0.4875,0.1313,0.0
11,selected,stage2_ext_022_obj_1,29,160,DecoyHarakaSMPT,0.1875,Enterprise2,Impact,0.5,Op_Server0,"Enterprise2(4), Enterprise0(3), Op_Server0(2)","Enterprise2(3), User4(2), Op_Server0(1)",0.0563,0.0437,0.525,0.4938,0.5,0.1187,0.0
11,selected,stage2_ext_022_obj_1,30,160,DecoyFemitter,0.2062,Enterprise2,Impact,0.5125,Op_Server0,"Op_Server0(5), Enterprise2(3), Enterprise1(2)","Enterprise2(4), Enterprise0(2), User2(1)",0.0688,0.05,0.55,0.4875,0.5125,0.1437,0.0125
11,selected,stage2_ext_022_obj_1,31,160,DecoyFemitter,0.175,Enterprise2,Impact,0.5188,Op_Server0,"Enterprise2(5), Op_Server0(4)","Enterprise2(3), Enterprise1(1), Op_Server0(1)",0.0563,0.0312,0.5687,0.5,0.5188,0.125,0.0
11,selected,stage2_ext_022_obj_1,32,160,DecoyFemitter,0.1688,Enterprise2,Impact,0.5437,Op_Server0,"Op_Server0(3), Enterprise2(1)","Enterprise2(8), Op_Server0(3), Enterprise0(1)",0.025,0.075,0.5687,0.4562,0.5437,0.15,0.0
11,selected,stage2_ext_022_obj_1,33,160,DecoyFemitter,0.1875,Enterprise2,Impact,0.55,Op_Server0,Enterprise0(1),"Enterprise2(3), Op_Server0(3), Enterprise0(2)",0.0063,0.05,0.55,0.4375,0.55,0.1187,0.0
11,selected,stage2_ext_022_obj_1,34,160,Restore,0.1812,Enterprise2,Impact,0.55,Op_Server0,"Op_Server0(6), Enterprise2(2)","Enterprise2(4), Op_Server0(2), User1(1)",0.05,0.0437,0.575,0.425,0.55,0.1812,0.0063
11,selected,stage2_ext_022_obj_1,35,160,DecoyFemitter,0.225,Enterprise2,Impact,0.5375,Op_Server0,"Enterprise2(3), Op_Server0(3), User4(1)","Enterprise2(4), Op_Server0(2), Enterprise0(1)",0.0437,0.0437,0.5813,0.4188,0.5375,0.1562,0.0
11,selected,stage2_ext_022_obj_1,36,160,DecoyFemitter,0.1938,Enterprise2,Impact,0.5625,Op_Server0,"Op_Server0(2), Enterprise2(1)","Enterprise2(6), Enterprise1(1), Enterprise0(1)",0.0187,0.05,0.5938,0.3875,0.5625,0.1,0.0063
11,selected,stage2_ext_022_obj_1,37,160,DecoyHarakaSMPT,0.1688,Enterprise2,Impact,0.5813,Op_Server0,"Enterprise0(2), Op_Server0(1), Enterprise2(1)","Op_Server0(5), Enterprise2(2), Enterprise1(1)",0.025,0.05,0.5687,0.3812,0.5813,0.0938,0.0063
11,selected,stage2_ext_022_obj_1,38,160,Restore,0.1938,Enterprise2,Impact,0.5625,Op_Server0,"Enterprise2(6), Enterprise0(1)","Op_Server0(3), Enterprise2(2), Enterprise1(1)",0.0437,0.0437,0.55,0.4062,0.5625,0.1938,0.0
11,selected,stage2_ext_022_obj_1,39,160,DecoyFemitter,0.1625,Enterprise2,Impact,0.55,Op_Server0,"Enterprise2(6), Op_Server0(5)","Enterprise2(4), Op_Server0(4), Enterprise1(2)",0.0688,0.0688,0.5563,0.4188,0.55,0.1562,0.0
11,selected,stage2_ext_022_obj_1,40,160,DecoyHarakaSMPT,0.1688,Enterprise2,Impact,0.525,Op_Server0,"Enterprise2(3), Op_Server0(3)","Enterprise2(2), Op_Server0(1), Enterprise1(1)",0.0375,0.025,0.5687,0.425,0.525,0.1125,0.0
11,selected,stage2_ext_022_obj_1,41,160,DecoyHarakaSMPT,0.175,Enterprise2,Impact,0.55,Op_Server0,"Op_Server0(7), Enterprise2(4), Enterprise0(1)","Op_Server0(3), Enterprise0(2), Enterprise2(2)",0.075,0.05,0.5938,0.4375,0.55,0.1375,0.0063
11,selected,stage2_ext_022_obj_1,42,160,DecoyFemitter,0.2437,Enterprise2,Impact,0.55,Op_Server0,"Enterprise2(4), Op_Server0(3)","Enterprise2(4), Enterprise0(2), Op_Server0(2)",0.0437,0.0625,0.6,0.4375,0.55,0.1313,0.0
11,selected,stage2_ext_022_obj_1,43,160,DecoyFemitter,0.1812,Enterprise2,Impact,0.5813,Op_Server0,"Op_Server0(4), Enterprise2(2)","Enterprise2(3), Op_Server0(2), User1(1)",0.0375,0.0375,0.6125,0.4313,0.5813,0.1125,0.0
11,selected,stage2_ext_022_obj_1,44,160,DecoyFemitter,0.1938,Enterprise2,Impact,0.5875,Op_Server0,"Enterprise2(3), Op_Server0(3)","Enterprise0(2), Enterprise2(2), Op_Server0(1)",0.0375,0.0312,0.625,0.4375,0.5875,0.125,0.0
11,selected,stage2_ext_022_obj_1,45,160,DecoyFemitter,0.175,Enterprise2,Impact,0.6062,Op_Server0,"Op_Server0(5), Enterprise2(3)","Enterprise2(2), Op_Server0(2), Enterprise0(1)",0.05,0.0312,0.6438,0.4437,0.6062,0.0688,0.0
11,selected,stage2_ext_022_obj_1,46,160,DecoyHarakaSMPT,0.1875,Enterprise2,Impact,0.6125,Op_Server0,"Op_Server0(3), Enterprise2(2), Enterprise1(1)","Enterprise2(5), Op_Server0(2), User3(1)",0.0375,0.0563,0.65,0.425,0.6125,0.1375,0.0
11,selected,stage2_ext_022_obj_1,47,160,DecoyFemitter,0.1688,Enterprise2,Impact,0.6312,Op_Server0,"Op_Server0(5), Enterprise2(5)","Enterprise2(4), Op_Server0(2), User4(1)",0.0625,0.0563,0.6687,0.4313,0.6312,0.1562,0.0
11,selected,stage2_ext_022_obj_1,48,160,DecoyApache,0.1812,Enterprise2,Impact,0.6375,Op_Server0,"Op_Server0(3), Enterprise2(2), User4(1)","Op_Server0(2), User1(1), User2(1)",0.0375,0.0375,0.675,0.4375,0.6375,0.1,0.0
11,selected,stage2_ext_022_obj_1,49,160,DecoyFemitter,0.1625,Enterprise2,Impact,0.6562,Op_Server0,"Op_Server0(4), Enterprise0(1)","Enterprise2(6), Op_Server0(2), Enterprise1(2)",0.0312,0.0688,0.6875,0.4,0.6562,0.1562,0.0
11,selected,stage2_ext_022_obj_1,50,160,DecoyFemitter,0.15,Enterprise2,Impact,0.6625,Op_Server0,"Enterprise2(4), Op_Server0(3)","Op_Server0(3), Enterprise2(1), Enterprise1(1)",0.0437,0.0312,0.6875,0.4188,0.6625,0.125,0.0
11,selected,stage2_ext_022_obj_1,51,160,DecoyFemitter,0.2062,Enterprise2,Impact,0.6687,Op_Server0,"Op_Server0(3), Enterprise2(1)","Enterprise2(6), Enterprise0(2), Op_Server0(2)",0.025,0.0688,0.6937,0.3875,0.6687,0.1125,0.0063
11,selected,stage2_ext_022_obj_1,52,160,DecoyHarakaSMPT,0.2125,Enterprise2,Impact,0.675,Op_Server0,"Enterprise2(5), Op_Server0(2)","Enterprise2(2), Op_Server0(1), Enterprise1(1)",0.0437,0.025,0.7,0.4062,0.675,0.0875,0.0
11,selected,stage2_ext_022_obj_1,53,160,DecoyHarakaSMPT,0.1875,Enterprise2,Impact,0.6875,Op_Server0,Enterprise2(5),"Enterprise2(3), Op_Server0(1), Enterprise1(1)",0.0312,0.0375,0.6937,0.4188,0.6875,0.1,0.0063
11,selected,stage2_ext_022_obj_1,54,160,DecoyFemitter,0.1812,Enterprise2,Impact,0.6937,Op_Server0,"Enterprise2(4), Op_Server0(2)","Enterprise2(2), Enterprise0(1), Op_Server0(1)",0.0375,0.0312,0.7,0.4313,0.6937,0.1125,0.0
11,selected,stage2_ext_022_obj_1,55,160,DecoyHarakaSMPT,0.1812,Enterprise2,Impact,0.6875,Op_Server0,"Op_Server0(2), Enterprise0(1)","Enterprise0(1), Op_Server0(1), Enterprise2(1)",0.0187,0.0187,0.7063,0.425,0.6875,0.0813,0.0
11,selected,stage2_ext_022_obj_1,56,160,DecoyApache,0.1875,Enterprise2,Impact,0.6937,Op_Server0,"Op_Server0(4), Enterprise0(2), Enterprise2(2)","Enterprise2(5), Op_Server0(1)",0.05,0.0375,0.725,0.4062,0.6937,0.1062,0.0
11,selected,stage2_ext_022_obj_1,57,160,DecoyHarakaSMPT,0.15,Enterprise2,Impact,0.7,Op_Server0,Op_Server0(6),"Enterprise2(5), Op_Server0(3), Enterprise1(2)",0.0375,0.0625,0.7438,0.375,0.7,0.1437,0.0
11,selected,stage2_ext_022_obj_1,58,160,DecoyHarakaSMPT,0.1688,Enterprise2,Impact,0.7063,Op_Server0,"Op_Server0(2), Enterprise2(2)","Op_Server0(2), Enterprise2(1)",0.025,0.0187,0.7438,0.3812,0.7063,0.1437,0.0
11,selected,stage2_ext_022_obj_1,59,160,DecoyFemitter,0.15,Enterprise2,Impact,0.7312,Op_Server0,"Op_Server0(3), Enterprise2(1)","Enterprise2(3), Op_Server0(3), Enterprise0(2)",0.025,0.0625,0.7438,0.3688,0.7312,0.1313,0.0
11,selected,stage2_ext_022_obj_1,60,160,DecoyFemitter,0.175,Enterprise2,Impact,0.725,Op_Server0,"Enterprise2(4), Op_Server0(2), Enterprise0(1)","Op_Server0(4), Enterprise2(2), User2(1)",0.0437,0.0437,0.7312,0.3812,0.725,0.125,0.0
11,selected,stage2_ext_022_obj_1,61,160,DecoyFemitter,0.1938,Enterprise2,Impact,0.7188,Op_Server0,Op_Server0(3),"Op_Server0(5), Enterprise2(3), User4(1)",0.0187,0.0625,0.7188,0.3625,0.7188,0.1688,0.0
11,selected,stage2_ext_022_obj_1,62,160,DecoyFemitter,0.175,Enterprise2,Impact,0.7,Op_Server0,"Op_Server0(4), Enterprise2(3)","Op_Server0(3), Enterprise2(3), Enterprise0(1)",0.0437,0.05,0.725,0.3625,0.7,0.1187,0.0
11,selected,stage2_ext_022_obj_1,63,160,DecoyFemitter,0.2375,Enterprise2,Impact,0.7,Op_Server0,"Op_Server0(5), Enterprise2(2)","Op_Server0(2), Enterprise2(1), Enterprise1(1)",0.0437,0.025,0.7438,0.3688,0.7,0.1125,0.0063
11,selected,stage2_ext_022_obj_1,64,160,DecoyFemitter,0.2,Enterprise2,Impact,0.7125,Op_Server0,Enterprise2(3),"Enterprise2(4), Op_Server0(3), Enterprise1(2)",0.0187,0.0625,0.725,0.3625,0.7125,0.1437,0.0
11,selected,stage2_ext_022_obj_1,65,160,DecoyApache,0.225,Enterprise2,Impact,0.725,Op_Server0,"Enterprise2(3), Op_Server0(1)","Enterprise2(3), Op_Server0(2), User3(1)",0.025,0.0375,0.7188,0.3625,0.725,0.1375,0.0
11,selected,stage2_ext_022_obj_1,66,160,DecoyHarakaSMPT,0.2,Enterprise2,Impact,0.7125,Op_Server0,"Enterprise2(3), Op_Server0(2), Enterprise1(1)","Enterprise2(7), Op_Server0(2), User2(1)",0.0375,0.0625,0.7188,0.3375,0.7125,0.1375,0.0
11,selected,stage2_ext_022_obj_1,67,160,DecoyApache,0.1875,User2,Impact,0.7063,Op_Server0,"Enterprise2(4), Op_Server0(3), Enterprise0(2)","Op_Server0(3), Enterprise2(2), Enterprise1(1)",0.0563,0.0437,0.7188,0.35,0.7063,0.1,0.0
11,selected,stage2_ext_022_obj_1,68,160,DecoyApache,0.1625,Enterprise2,Impact,0.7,Op_Server0,"Op_Server0(3), Enterprise2(3)","Enterprise0(2), Enterprise2(2), Op_Server0(1)",0.0375,0.0312,0.7312,0.3563,0.7,0.1313,0.0
11,selected,stage2_ext_022_obj_1,69,160,DecoyHarakaSMPT,0.1938,Enterprise2,Impact,0.7125,Op_Server0,"Op_Server0(4), Enterprise2(2)","Op_Server0(4), Enterprise2(2), Enterprise0(1)",0.0375,0.05,0.7312,0.3563,0.7125,0.1437,0.0
11,selected,stage2_ext_022_obj_1,70,160,DecoyHarakaSMPT,0.1688,Enterprise2,Impact,0.7063,Op_Server0,"Op_Server0(4), Enterprise2(3)","Op_Server0(4), Enterprise0(2), Enterprise2(2)",0.0437,0.0563,0.7312,0.3625,0.7063,0.1313,0.0063
11,selected,stage2_ext_022_obj_1,71,160,DecoyFemitter,0.2125,Enterprise2,Impact,0.7063,Op_Server0,"Op_Server0(5), User4(1)","Op_Server0(4), Enterprise2(3), Enterprise0(1)",0.0375,0.05,0.7375,0.3438,0.7063,0.1437,0.0
11,selected,stage2_ext_022_obj_1,72,160,DecoyFemitter,0.2,Enterprise2,Impact,0.7063,Op_Server0,"Op_Server0(3), Enterprise2(1)","Enterprise2(5), Enterprise1(1), Enterprise0(1)",0.025,0.0437,0.7562,0.3187,0.7063,0.1062,0.0
11,selected,stage2_ext_022_obj_1,73,160,Restore,0.15,Enterprise2,Impact,0.7375,Op_Server0,"Op_Server0(3), Enterprise2(3), Enterprise0(1)","Op_Server0(4), Enterprise2(1), Enterprise0(1)",0.0437,0.0437,0.75,0.3312,0.7375,0.15,0.0
11,selected,stage2_ext_022_obj_1,74,160,Restore,0.175,Enterprise2,Impact,0.7312,Op_Server0,"Enterprise2(2), Op_Server0(1)","Op_Server0(7), Enterprise2(2), Enterprise0(1)",0.0187,0.0688,0.7125,0.3312,0.7312,0.175,0.0
11,selected,stage2_ext_022_obj_1,75,160,Restore,0.1625,Enterprise2,Impact,0.7063,Op_Server0,"Op_Server0(6), Enterprise2(1)","Enterprise2(6), Op_Server0(4), Enterprise1(2)",0.0437,0.075,0.725,0.3,0.7063,0.1625,0.0
11,selected,stage2_ext_022_obj_1,76,160,DecoyFemitter,0.2062,Enterprise2,Impact,0.6875,Op_Server0,"Op_Server0(7), Enterprise2(3)","Op_Server0(3), Enterprise2(2), Enterprise0(2)",0.0625,0.0437,0.75,0.3063,0.6875,0.15,0.0
11,selected,stage2_ext_022_obj_1,77,160,DecoyHarakaSMPT,0.1875,Enterprise2,Impact,0.7063,Op_Server0,"Op_Server0(5), Enterprise2(4)","Enterprise1(2), Enterprise2(2), Enterprise0(1)",0.0563,0.0375,0.775,0.3187,0.7063,0.0938,0.0
11,selected,stage2_ext_022_obj_1,78,160,DecoyHarakaSMPT,0.2,Enterprise2,Impact,0.7438,Op_Server0,"Enterprise2(2), Op_Server0(1), Enterprise0(1)","Op_Server0(4), Enterprise1(1), Enterprise0(1)",0.025,0.0375,0.7562,0.3312,0.7438,0.1125,0.0063
11,selected,stage2_ext_022_obj_1,79,160,DecoyFemitter,0.175,Enterprise2,Impact,0.75,Op_Server0,"Enterprise2(2), Op_Server0(2)","Op_Server0(5), Enterprise2(3), Enterprise0(2)",0.025,0.0688,0.7375,0.325,0.75,0.1437,0.0
11,selected,stage2_ext_022_obj_1,80,160,DecoyFemitter,0.1875,Enterprise2,Impact,0.725,Op_Server0,"Op_Server0(4), Enterprise2(1)","Op_Server0(4), Enterprise0(2), Enterprise1(1)",0.0312,0.0437,0.7375,0.3312,0.725,0.1187,0.0063
11,selected,stage2_ext_022_obj_1,81,160,DecoyApache,0.15,Op_Server0,Impact,0.7125,Op_Server0,"Op_Server0(7), Enterprise2(3), Enterprise0(1)","Op_Server0(2), Enterprise0(2), Enterprise2(1)",0.0688,0.0312,0.7688,0.3438,0.7125,0.125,0.0
11,selected,stage2_ext_022_obj_1,82,160,DecoyFemitter,0.1625,Enterprise2,Impact,0.725,Op_Server0,"Enterprise2(3), Op_Server0(1), Enterprise0(1)","Enterprise2(3), Enterprise0(1), Op_Server0(1)",0.0312,0.0312,0.7688,0.3438,0.725,0.125,0.0
11,selected,stage2_ext_022_obj_1,83,160,DecoyHarakaSMPT,0.175,Enterprise2,Impact,0.7625,Op_Server0,"Enterprise2(4), Op_Server0(2)","Enterprise2(5), Op_Server0(4)",0.0375,0.0563,0.7562,0.3375,0.7625,0.1375,0.0
11,selected,stage2_ext_022_obj_1,84,160,DecoyFemitter,0.1875,Enterprise2,Impact,0.7438,Op_Server0,"Op_Server0(1), Enterprise0(1), Enterprise2(1)","Op_Server0(5), Enterprise2(2)",0.0187,0.0437,0.7312,0.3312,0.7438,0.125,0.0
11,selected,stage2_ext_022_obj_1,85,160,DecoyHarakaSMPT,0.2,Enterprise2,Impact,0.725,Op_Server0,"Enterprise2(4), Op_Server0(2), Enterprise0(1)","Enterprise2(3), Op_Server0(2)",0.0437,0.0312,0.7312,0.3375,0.725,0.1,0.0
11,selected,stage2_ext_022_obj_1,86,160,DecoyHarakaSMPT,0.225,Enterprise2,Impact,0.7188,Op_Server0,"Op_Server0(5), Enterprise2(3)","Enterprise2(3), Op_Server0(2)",0.05,0.0312,0.75,0.3375,0.7188,0.1375,0.0
11,selected,stage2_ext_022_obj_1,87,160,DecoyHarakaSMPT,0.1562,Enterprise2,Impact,0.7188,Op_Server0,"Op_Server0(4), Enterprise2(3), Enterprise0(2)","Enterprise2(4), Op_Server0(1)",0.0563,0.0312,0.7688,0.3312,0.7188,0.15,0.0063
11,selected,stage2_ext_022_obj_1,88,160,DecoyFemitter,0.1625,Enterprise2,Impact,0.7438,Op_Server0,"Op_Server0(5), Enterprise2(1)","Op_Server0(3), Enterprise2(2), Enterprise1(1)",0.0375,0.0437,0.7812,0.325,0.7438,0.125,0.0
11,selected,stage2_ext_022_obj_1,89,160,Restore,0.1688,Enterprise2,Impact,0.75,Op_Server0,"Op_Server0(3), Enterprise2(1)","Enterprise2(3), Op_Server0(3), Enterprise0(2)",0.025,0.0625,0.7812,0.3125,0.75,0.1688,0.0063
11,selected,stage2_ext_022_obj_1,90,160,DecoyApache,0.1437,Enterprise2,Impact,0.7625,Op_Server0,"Op_Server0(3), Enterprise2(2), Enterprise1(1)","Op_Server0(5), Enterprise2(4)",0.0375,0.0563,0.7688,0.3,0.7625,0.1375,0.0
11,selected,stage2_ext_022_obj_1,91,160,DecoyHarakaSMPT,0.1688,Enterprise2,Impact,0.75,Op_Server0,"Enterprise2(5), Op_Server0(1)","Op_Server0(1), User4(1), Enterprise2(1)",0.0375,0.0187,0.7688,0.325,0.75,0.1062,0.0
11,selected,stage2_ext_022_obj_1,92,160,DecoyFemitter,0.2,Enterprise2,Impact,0.7625,Op_Server0,"Enterprise2(4), Op_Server0(3), User4(1)","Enterprise2(2), User2(1), Enterprise1(1)",0.05,0.0312,0.7812,0.3375,0.7625,0.1125,0.0
11,selected,stage2_ext_022_obj_1,93,160,DecoyFemitter,0.175,Enterprise2,Impact,0.7625,Op_Server0,"Op_Server0(4), Enterprise0(1), Enterprise2(1)","Op_Server0(4), Enterprise2(4), Enterprise0(3)",0.0375,0.075,0.7812,0.3187,0.7625,0.1313,0.0
11,selected,stage2_ext_022_obj_1,94,160,DecoyFemitter,0.2062,Enterprise2,Impact,0.7562,Op_Server0,"Op_Server0(7), Enterprise2(1), Enterprise0(1)","Op_Server0(6), Enterprise2(1)",0.0563,0.0437,0.7875,0.3187,0.7562,0.1313,0.0
11,selected,stage2_ext_022_obj_1,95,160,DecoyFemitter,0.1812,Enterprise2,Impact,0.7438,Op_Server0,"Op_Server0(7), Enterprise2(1)","Enterprise2(4), Op_Server0(2), Enterprise1(1)",0.05,0.05,0.8187,0.3,0.7438,0.15,0.0
11,selected,stage2_ext_022_obj_1,96,160,DecoyHarakaSMPT,0.2625,Enterprise2,Impact,0.775,Op_Server0,"Op_Server0(7), Enterprise2(3)","Op_Server0(5), Enterprise2(1), User2(1)",0.0625,0.05,0.8313,0.3125,0.775,0.1187,0.0
11,selected,stage2_ext_022_obj_1,97,160,Restore,0.1688,Enterprise2,Impact,0.7875,Op_Server0,"Enterprise2(4), Op_Server0(2)","Enterprise2(4), Op_Server0(4), User1(1)",0.0375,0.0563,0.8187,0.3125,0.7875,0.1688,0.0
11,selected,stage2_ext_022_obj_1,98,160,DecoyApache,0.1625,Enterprise2,Impact,0.8063,Op_Server0,"Enterprise2(3), Op_Server0(3)","Enterprise2(2), Enterprise1(1), Op_Server0(1)",0.0375,0.025,0.8313,0.3187,0.8063,0.1062,0.0063
11,selected,stage2_ext_022_obj_1,99,160,DecoyFemitter,0.175,Enterprise2,Impact,0.8125,Op_Server0,"Enterprise2(4), Op_Server0(1)","Op_Server0(4), Enterprise2(2), Enterprise1(2)",0.0312,0.05,0.8125,0.3312,0.8125,0.1062,0.0
