method_name,seed,policy_id,candidate_label,episode_id,env_idx,env_seed,step_idx,rule_id,severity,blue_action_name,blue_target_hostname,blue_target_subnet,red_action_name,red_target_hostname,critical_state_before,critical_state_after,compromised_hosts_before,compromised_hosts_after,response_context
ours_stage2_fair_critical_safe_v2_3_4obj,11,stage2_ext_016_obj_2,audit_shortlist,episode_003,2,2014,16,Q4_user_focus_after_enterprise_foothold,medium,Analyse,User1,User,DiscoverNetworkServices,,[],[],"[""User0"", ""User2""]","[""User0"", ""User2""]","{""blue_first_relevant_response_after_critical"": 46, ""blue_first_relevant_response_after_enterprise"": 6, ""enterprise_foothold_step"": 5, ""first_critical_hit_step"": 45, ""window_end"": 18, ""window_start"": 16}"
ours_stage2_fair_critical_safe_v2_3_4obj,11,stage2_ext_016_obj_2,audit_shortlist,episode_003,2,2014,17,Q4_user_focus_after_enterprise_foothold,medium,Analyse,User1,User,ExploitRemoteService,,[],[],"[""User0"", ""User2""]","[""User0"", ""User2""]","{""blue_first_relevant_response_after_critical"": 46, ""blue_first_relevant_response_after_enterprise"": 6, ""enterprise_foothold_step"": 5, ""first_critical_hit_step"": 45, ""window_end"": 19, ""window_start"": 17}"
ours_stage2_fair_critical_safe_v2_3_4obj,11,stage2_ext_016_obj_2,audit_shortlist,episode_003,2,2014,18,Q4_user_focus_after_enterprise_foothold,medium,Analyse,User1,User,PrivilegeEscalate,User2,[],[],"[""User0"", ""User2""]","[""User0"", ""User2""]","{""blue_first_relevant_response_after_critical"": 46, ""blue_first_relevant_response_after_enterprise"": 6, ""enterprise_foothold_step"": 5, ""first_critical_hit_step"": 45, ""window_end"": 20, ""window_start"": 18}"
ours_stage2_fair_critical_safe_v2_3_4obj,11,stage2_ext_016_obj_2,audit_shortlist,episode_004,1,1015,51,Q5_repeated_low_value_decoy_loop,medium,DecoyTomcat,User1,User,ExploitRemoteService,,[],[],"[""User0"", ""User3""]","[""Enterprise2"", ""User0"", ""User3""]","{""blue_first_relevant_response_after_critical"": null, ""blue_first_relevant_response_after_enterprise"": 6, ""enterprise_foothold_step"": 5, ""first_critical_hit_step"": null, ""window_end"": 60, ""window_start"": 51}"
ours_stage2_fair_critical_safe_v2_3_4obj,11,stage2_ext_016_obj_2,audit_shortlist,episode_004,6,6015,76,Q5_repeated_low_value_decoy_loop,medium,DecoyTomcat,User1,User,ExploitRemoteService,,[],[],"[""User0"", ""User1""]","[""User0"", ""User1""]","{""blue_first_relevant_response_after_critical"": 93, ""blue_first_relevant_response_after_enterprise"": 6, ""enterprise_foothold_step"": 5, ""first_critical_hit_step"": 92, ""window_end"": 85, ""window_start"": 76}"
ours_stage2_fair_critical_safe_v2_3_4obj,11,stage2_ext_016_obj_2,audit_shortlist,episode_005,0,16,69,Q5_repeated_low_value_decoy_loop,medium,DecoyVsftpd,User0,User,ExploitRemoteService,,[],[],"[""User0"", ""User4""]","[""Enterprise2"", ""User0"", ""User4""]","{""blue_first_relevant_response_after_critical"": null, ""blue_first_relevant_response_after_enterprise"": 6, ""enterprise_foothold_step"": 5, ""first_critical_hit_step"": null, ""window_end"": 78, ""window_start"": 69}"
ours_stage2_fair_critical_safe_v2_3_4obj,11,stage2_ext_016_obj_2,audit_shortlist,episode_005,1,1016,16,Q4_user_focus_after_enterprise_foothold,medium,Analyse,User1,User,DiscoverNetworkServices,,[],[],"[""User0"", ""User1""]","[""User0"", ""User1""]","{""blue_first_relevant_response_after_critical"": null, ""blue_first_relevant_response_after_enterprise"": 6, ""enterprise_foothold_step"": 5, ""first_critical_hit_step"": null, ""window_end"": 18, ""window_start"": 16}"
ours_stage2_fair_critical_safe_v2_3_4obj,11,stage2_ext_016_obj_2,audit_shortlist,episode_005,1,1016,17,Q4_user_focus_after_enterprise_foothold,medium,DecoyFemitter,User2,User,ExploitRemoteService,,[],[],"[""User0"", ""User1""]","[""User0"", ""User1""]","{""blue_first_relevant_response_after_critical"": null, ""blue_first_relevant_response_after_enterprise"": 6, ""enterprise_foothold_step"": 5, ""first_critical_hit_step"": null, ""window_end"": 19, ""window_start"": 17}"
ours_stage2_fair_critical_safe_v2_3_4obj,11,stage2_ext_016_obj_2,audit_shortlist,episode_005,1,1016,18,Q4_user_focus_after_enterprise_foothold,medium,DecoySvchost,User4,User,PrivilegeEscalate,User1,[],[],"[""User0"", ""User1""]","[""User0"", ""User1""]","{""blue_first_relevant_response_after_critical"": null, ""blue_first_relevant_response_after_enterprise"": 6, ""enterprise_foothold_step"": 5, ""first_critical_hit_step"": null, ""window_end"": 20, ""window_start"": 18}"
ours_stage2_fair_critical_safe_v2_3_4obj,11,stage2_ext_016_obj_2,audit_shortlist,episode_005,6,6016,16,Q4_user_focus_after_enterprise_foothold,medium,DecoyTomcat,User1,User,DiscoverNetworkServices,,[],[],"[""User0"", ""User3""]","[""User0"", ""User3""]","{""blue_first_relevant_response_after_critical"": 46, ""blue_first_relevant_response_after_enterprise"": 6, ""enterprise_foothold_step"": 5, ""first_critical_hit_step"": 45, ""window_end"": 18, ""window_start"": 16}"
ours_stage2_fair_critical_safe_v2_3_4obj,11,stage2_ext_016_obj_2,audit_shortlist,episode_005,6,6016,17,Q4_user_focus_after_enterprise_foothold,medium,Analyse,User1,User,ExploitRemoteService,,[],[],"[""User0"", ""User3""]","[""User0"", ""User3""]","{""blue_first_relevant_response_after_critical"": 46, ""blue_first_relevant_response_after_enterprise"": 6, ""enterprise_foothold_step"": 5, ""first_critical_hit_step"": 45, ""window_end"": 19, ""window_start"": 17}"
ours_stage2_fair_critical_safe_v2_3_4obj,11,stage2_ext_016_obj_2,audit_shortlist,episode_006,7,7017,15,Q4_user_focus_after_enterprise_foothold,medium,Analyse,User1,User,PrivilegeEscalate,User2,[],[],"[""User0"", ""User2""]","[""User0"", ""User2""]","{""blue_first_relevant_response_after_critical"": 39, ""blue_first_relevant_response_after_enterprise"": 6, ""enterprise_foothold_step"": 5, ""first_critical_hit_step"": 38, ""window_end"": 17, ""window_start"": 15}"
ours_stage2_fair_critical_safe_v2_3_4obj,11,stage2_ext_016_obj_2,audit_shortlist,episode_007,0,18,41,Q5_repeated_low_value_decoy_loop,medium,DecoyTomcat,User1,User,ExploitRemoteService,,[],[],"[""User0"", ""User2""]","[""Enterprise2"", ""User0"", ""User2""]","{""blue_first_relevant_response_after_critical"": 13, ""blue_first_relevant_response_after_enterprise"": 6, ""enterprise_foothold_step"": 5, ""first_critical_hit_step"": 12, ""window_end"": 50, ""window_start"": 41}"
ours_stage2_fair_critical_safe_v2_3_4obj,11,stage2_ext_016_obj_2,audit_shortlist,episode_007,1,1018,16,Q4_user_focus_after_enterprise_foothold,medium,Analyse,User3,User,DiscoverNetworkServices,,[],[],"[""User0"", ""User1""]","[""User0"", ""User1""]","{""blue_first_relevant_response_after_critical"": null, ""blue_first_relevant_response_after_enterprise"": 6, ""enterprise_foothold_step"": 5, ""first_critical_hit_step"": null, ""window_end"": 18, ""window_start"": 16}"
ours_stage2_fair_critical_safe_v2_3_4obj,11,stage2_ext_016_obj_2,audit_shortlist,episode_007,1,1018,17,Q4_user_focus_after_enterprise_foothold,medium,Analyse,User1,User,ExploitRemoteService,,[],[],"[""User0"", ""User1""]","[""User0"", ""User1""]","{""blue_first_relevant_response_after_critical"": null, ""blue_first_relevant_response_after_enterprise"": 6, ""enterprise_foothold_step"": 5, ""first_critical_hit_step"": null, ""window_end"": 19, ""window_start"": 17}"
ours_stage2_fair_critical_safe_v2_3_4obj,11,stage2_ext_016_obj_2,audit_shortlist,episode_007,1,1018,18,Q4_user_focus_after_enterprise_foothold,medium,Analyse,User1,User,PrivilegeEscalate,User1,[],[],"[""User0"", ""User1""]","[""User0"", ""User1""]","{""blue_first_relevant_response_after_critical"": null, ""blue_first_relevant_response_after_enterprise"": 6, ""enterprise_foothold_step"": 5, ""first_critical_hit_step"": null, ""window_end"": 20, ""window_start"": 18}"
ours_stage2_fair_critical_safe_v2_3_4obj,11,stage2_ext_016_obj_2,audit_shortlist,episode_007,3,3018,75,Q5_repeated_low_value_decoy_loop,medium,DecoyFemitter,User2,User,ExploitRemoteService,,[],[],"[""User0"", ""User3""]","[""Enterprise2"", ""User0"", ""User3""]","{""blue_first_relevant_response_after_critical"": 13, ""blue_first_relevant_response_after_enterprise"": 6, ""enterprise_foothold_step"": 5, ""first_critical_hit_step"": 12, ""window_end"": 82, ""window_start"": 73}"
ours_stage2_fair_critical_safe_v2_3_4obj,11,stage2_ext_016_obj_2,audit_shortlist,episode_008,0,19,79,Q5_repeated_low_value_decoy_loop,medium,DecoySvchost,User4,User,ExploitRemoteService,,[],[],"[""User0"", ""User2""]","[""Enterprise2"", ""User0"", ""User2""]","{""blue_first_relevant_response_after_critical"": null, ""blue_first_relevant_response_after_enterprise"": 6, ""enterprise_foothold_step"": 5, ""first_critical_hit_step"": null, ""window_end"": 88, ""window_start"": 79}"
ours_stage2_fair_critical_safe_v2_3_4obj,11,stage2_ext_016_obj_2,audit_shortlist,episode_009,4,4020,80,Q5_repeated_low_value_decoy_loop,medium,DecoyVsftpd,User0,User,ExploitRemoteService,,[],[],"[""User0"", ""User3""]","[""User0"", ""User3""]","{""blue_first_relevant_response_after_critical"": 47, ""blue_first_relevant_response_after_enterprise"": 6, ""enterprise_foothold_step"": 5, ""first_critical_hit_step"": 46, ""window_end"": 89, ""window_start"": 80}"
