seed,candidate_label,policy_id,step_idx,sample_count,blue_action_mode,blue_action_mode_share,blue_target_mode,red_action_mode,red_action_mode_share,red_target_mode,newly_compromised_top_hosts,recovered_top_hosts,mean_newly_compromised_hosts,mean_recovered_hosts,op_server0_compromised_rate,enterprise2_compromised_rate,impact_rate,restore_rate,sleep_rate
7,selected,stage1_pref_000_ckpt_191,18,160,Restore,0.5062,Enterprise2,Impact,0.5188,Op_Server0,"Op_Server0(21), Enterprise2(4)","Op_Server0(18), Enterprise2(10), Enterprise1(4)",0.1562,0.2062,0.6062,0.225,0.5188,0.5062,0.0063
7,selected,stage1_pref_000_ckpt_191,19,160,Restore,0.5563,Enterprise2,Impact,0.475,Op_Server0,"Op_Server0(12), Enterprise2(11)","Enterprise2(18), Op_Server0(16), Enterprise1(2)",0.1437,0.2313,0.5813,0.1812,0.475,0.5563,0.0
7,selected,stage1_pref_000_ckpt_191,20,160,Restore,0.5437,Enterprise2,Impact,0.5062,Op_Server0,"Op_Server0(23), Enterprise2(8), Enterprise1(1)","Op_Server0(17), Enterprise2(12), Enterprise1(1)",0.2,0.1938,0.6188,0.1562,0.5062,0.5437,0.0
7,selected,stage1_pref_000_ckpt_191,21,160,Restore,0.5312,Enterprise2,Impact,0.475,Op_Server0,"Enterprise2(18), Op_Server0(15)","Op_Server0(14), Enterprise2(6)",0.2062,0.125,0.625,0.2313,0.475,0.5312,0.0
7,selected,stage1_pref_000_ckpt_191,22,160,Restore,0.5062,Enterprise2,Impact,0.5312,Op_Server0,"Op_Server0(19), Enterprise2(4)","Enterprise2(10), Op_Server0(10), Enterprise1(3)",0.1437,0.1437,0.6813,0.1938,0.5312,0.5062,0.0
7,selected,stage1_pref_000_ckpt_191,23,160,Restore,0.5125,Enterprise2,Impact,0.5625,Op_Server0,"Op_Server0(13), Enterprise2(7)","Op_Server0(10), Enterprise2(10), Enterprise1(5)",0.125,0.1688,0.7,0.175,0.5625,0.5125,0.0
7,selected,stage1_pref_000_ckpt_191,24,160,Restore,0.5125,Enterprise2,Impact,0.6188,Op_Server0,"Op_Server0(18), Enterprise2(6)","Op_Server0(14), Enterprise2(7), Enterprise1(3)",0.15,0.1562,0.725,0.1688,0.6188,0.5125,0.0
7,selected,stage1_pref_000_ckpt_191,25,160,Restore,0.5437,Enterprise2,Impact,0.6125,Op_Server0,"Enterprise2(9), Op_Server0(5)","Op_Server0(22), Enterprise2(6), Enterprise1(1)",0.0875,0.1875,0.6188,0.1875,0.6125,0.5437,0.0
7,selected,stage1_pref_000_ckpt_191,26,160,Restore,0.5375,Enterprise2,Impact,0.5875,Op_Server0,"Op_Server0(12), Enterprise2(8)","Enterprise2(16), Op_Server0(10), Enterprise1(2)",0.125,0.175,0.6312,0.1375,0.5875,0.5375,0.0
7,selected,stage1_pref_000_ckpt_191,27,160,Restore,0.4938,Enterprise2,Impact,0.5563,Op_Server0,"Op_Server0(14), Enterprise2(9), Enterprise1(1)","Op_Server0(13), Enterprise2(5), Enterprise1(3)",0.15,0.1375,0.6375,0.1625,0.5563,0.4938,0.0063
7,selected,stage1_pref_000_ckpt_191,28,160,Restore,0.5,Enterprise2,Impact,0.55,Op_Server0,"Enterprise2(12), Op_Server0(12)","Op_Server0(16), Enterprise1(3), Enterprise2(3)",0.15,0.1437,0.6125,0.2188,0.55,0.5,0.0
7,selected,stage1_pref_000_ckpt_191,29,160,Restore,0.5,Enterprise2,Impact,0.5375,Op_Server0,"Op_Server0(11), Enterprise2(5)","Op_Server0(14), Enterprise2(5), Enterprise1(3)",0.1,0.1562,0.5938,0.2188,0.5375,0.5,0.0
7,selected,stage1_pref_000_ckpt_191,30,160,Restore,0.5188,Enterprise2,Impact,0.525,Op_Server0,"Op_Server0(14), Enterprise2(8)","Op_Server0(15), Enterprise2(14), Enterprise0(2)",0.1375,0.1938,0.5875,0.1812,0.525,0.5188,0.0063
7,selected,stage1_pref_000_ckpt_191,31,160,Restore,0.5625,Enterprise2,Impact,0.5,Op_Server0,"Enterprise2(14), Op_Server0(10)","Op_Server0(16), Enterprise2(11)",0.15,0.1688,0.55,0.2,0.5,0.5625,0.0
7,selected,stage1_pref_000_ckpt_191,32,160,Restore,0.575,Enterprise2,Impact,0.4875,Op_Server0,"Enterprise2(16), Op_Server0(14)","Enterprise2(11), Op_Server0(8)",0.1875,0.1187,0.5875,0.2313,0.4875,0.575,0.0
7,selected,stage1_pref_000_ckpt_191,33,160,Restore,0.5437,Enterprise2,Impact,0.5,Op_Server0,"Enterprise2(14), Op_Server0(11), Enterprise1(1)","Op_Server0(14), Enterprise2(9), Enterprise1(3)",0.1625,0.1625,0.5687,0.2625,0.5,0.5437,0.0063
7,selected,stage1_pref_000_ckpt_191,34,160,Restore,0.575,Enterprise2,Impact,0.5,Op_Server0,"Enterprise2(12), Op_Server0(9)","Op_Server0(15), Enterprise2(10), Enterprise1(2)",0.1313,0.175,0.5312,0.275,0.5,0.575,0.0
7,selected,stage1_pref_000_ckpt_191,35,160,Restore,0.5125,Op_Server0,Impact,0.475,Op_Server0,"Op_Server0(15), Enterprise2(9), Enterprise1(1)","Enterprise2(14), Op_Server0(14), Enterprise1(3)",0.1562,0.2062,0.5375,0.2437,0.475,0.5125,0.0
7,selected,stage1_pref_000_ckpt_191,36,160,Restore,0.5312,Enterprise2,Impact,0.4437,Op_Server0,"Enterprise2(13), Op_Server0(12)","Op_Server0(14), Enterprise2(11)",0.1562,0.1562,0.525,0.2562,0.4437,0.5312,0.0
7,selected,stage1_pref_000_ckpt_191,37,160,Restore,0.525,Enterprise2,Impact,0.45,Op_Server0,"Enterprise2(16), Op_Server0(14)","Enterprise2(12), Op_Server0(11)",0.1875,0.1437,0.5437,0.2812,0.45,0.525,0.0
7,selected,stage1_pref_000_ckpt_191,38,160,Restore,0.5188,Enterprise2,Impact,0.4562,Op_Server0,"Enterprise2(14), Op_Server0(11)","Op_Server0(17), Enterprise2(16)",0.1562,0.2062,0.5062,0.2687,0.4562,0.5188,0.0
7,selected,stage1_pref_000_ckpt_191,39,160,Restore,0.55,Enterprise2,Impact,0.4375,Op_Server0,"Enterprise2(17), Op_Server0(14)","Op_Server0(17), Enterprise2(15), Enterprise1(2)",0.1938,0.2125,0.4875,0.2812,0.4375,0.55,0.0
7,selected,stage1_pref_000_ckpt_191,40,160,Restore,0.5312,Enterprise2,Impact,0.4,Op_Server0,"Op_Server0(15), Enterprise2(15)","Enterprise2(15), Op_Server0(9), Enterprise1(1)",0.1875,0.1562,0.525,0.2812,0.4,0.5312,0.0
7,selected,stage1_pref_000_ckpt_191,41,160,Restore,0.5437,Enterprise2,Impact,0.4313,Op_Server0,"Enterprise2(18), Op_Server0(14)","Op_Server0(14), Enterprise2(12), Enterprise1(1)",0.2,0.1688,0.525,0.3187,0.4313,0.5437,0.0
7,selected,stage1_pref_000_ckpt_191,42,160,Restore,0.4688,Op_Server0,Impact,0.4375,Op_Server0,"Enterprise2(18), Op_Server0(12)","Op_Server0(17), Enterprise2(11), Enterprise0(2)",0.1875,0.1938,0.4938,0.3625,0.4375,0.4688,0.0
7,selected,stage1_pref_000_ckpt_191,43,160,Restore,0.4875,Op_Server0,Impact,0.4188,Op_Server0,"Op_Server0(15), Enterprise2(11)","Op_Server0(14), Enterprise2(11)",0.1625,0.1562,0.5,0.3625,0.4188,0.4875,0.0
7,selected,stage1_pref_000_ckpt_191,44,160,Restore,0.5,Enterprise2,Impact,0.4062,Op_Server0,"Op_Server0(15), Enterprise2(10)","Enterprise2(19), Op_Server0(10), Enterprise0(2)",0.1562,0.1938,0.5312,0.3063,0.4062,0.5,0.0
7,selected,stage1_pref_000_ckpt_191,45,160,Restore,0.4125,Op_Server0,Impact,0.4375,Op_Server0,"Enterprise2(20), Op_Server0(17)","Op_Server0(12), Enterprise2(10), Enterprise1(1)",0.2313,0.1437,0.5625,0.3688,0.4375,0.4125,0.0
7,selected,stage1_pref_000_ckpt_191,46,160,Restore,0.5437,Enterprise2,Impact,0.4562,Op_Server0,"Enterprise2(16), Op_Server0(10)","Enterprise2(24), Op_Server0(12), Enterprise0(1)",0.1625,0.2313,0.55,0.3187,0.4562,0.5437,0.0
7,selected,stage1_pref_000_ckpt_191,47,160,Restore,0.55,Enterprise2,Impact,0.4875,Op_Server0,"Enterprise2(14), Op_Server0(13)","Op_Server0(21), Enterprise2(16), Enterprise1(1)",0.1688,0.2375,0.5,0.3063,0.4875,0.55,0.0
7,selected,stage1_pref_000_ckpt_191,48,160,Restore,0.5188,Enterprise2,Impact,0.4188,Op_Server0,"Enterprise2(11), Op_Server0(10)","Enterprise2(17), Op_Server0(13), Enterprise1(2)",0.1313,0.2,0.4813,0.2687,0.4188,0.5188,0.0
7,selected,stage1_pref_000_ckpt_191,49,160,Restore,0.4875,Enterprise2,Impact,0.4188,Op_Server0,"Op_Server0(20), Enterprise2(17)","Enterprise2(12), Op_Server0(5)",0.2313,0.1062,0.575,0.3,0.4188,0.4875,0.0
7,selected,stage1_pref_000_ckpt_191,50,160,Restore,0.5188,Enterprise2,Impact,0.45,Op_Server0,"Enterprise2(19), Op_Server0(6)","Op_Server0(15), Enterprise2(15)",0.1562,0.1875,0.5188,0.325,0.45,0.5188,0.0
7,selected,stage1_pref_000_ckpt_191,51,160,Restore,0.5125,Enterprise2,Impact,0.4813,Op_Server0,"Enterprise2(19), Op_Server0(13), Enterprise0(1)","Op_Server0(13), Enterprise2(11)",0.2062,0.15,0.5188,0.375,0.4813,0.5125,0.0063
7,selected,stage1_pref_000_ckpt_191,52,160,Restore,0.5062,Enterprise2,Impact,0.4375,Op_Server0,"Op_Server0(11), Enterprise2(8)","Enterprise2(15), Op_Server0(11), Enterprise0(2)",0.1187,0.175,0.5188,0.3312,0.4375,0.5062,0.0
7,selected,stage1_pref_000_ckpt_191,53,160,Restore,0.4562,Op_Server0,Impact,0.45,Op_Server0,"Enterprise2(15), Op_Server0(13)","Enterprise2(16), Op_Server0(12)",0.175,0.175,0.525,0.325,0.45,0.4562,0.0063
7,selected,stage1_pref_000_ckpt_191,54,160,Restore,0.5312,Enterprise2,Impact,0.4437,Op_Server0,"Enterprise2(16), Op_Server0(12)","Enterprise2(14), Op_Server0(13), Enterprise0(1)",0.175,0.175,0.5188,0.3375,0.4437,0.5312,0.0
7,selected,stage1_pref_000_ckpt_191,55,160,Restore,0.5375,Enterprise2,Impact,0.4437,Op_Server0,"Enterprise2(20), Op_Server0(10)","Enterprise2(15), Op_Server0(13)",0.1875,0.175,0.5,0.3688,0.4437,0.5375,0.0
7,selected,stage1_pref_000_ckpt_191,56,160,Restore,0.55,Enterprise2,Impact,0.4375,Op_Server0,"Op_Server0(12), Enterprise2(11)","Enterprise2(18), Op_Server0(15)",0.1437,0.2062,0.4813,0.325,0.4375,0.55,0.0
7,selected,stage1_pref_000_ckpt_191,57,160,Restore,0.5188,Enterprise2,Impact,0.4062,Op_Server0,"Enterprise2(21), Op_Server0(11)","Enterprise2(15), Op_Server0(13)",0.2,0.175,0.4688,0.3625,0.4062,0.5188,0.0
7,selected,stage1_pref_000_ckpt_191,58,160,Restore,0.5188,Enterprise2,Impact,0.4,Op_Server0,"Op_Server0(17), Enterprise2(16)","Enterprise2(18), Op_Server0(10), Enterprise1(1)",0.2062,0.1812,0.5125,0.35,0.4,0.5188,0.0
7,selected,stage1_pref_000_ckpt_191,59,160,Restore,0.5188,Enterprise2,Impact,0.4062,Op_Server0,"Enterprise2(18), Op_Server0(12)","Enterprise2(13), Op_Server0(10)",0.1875,0.1437,0.525,0.3812,0.4062,0.5188,0.0
7,selected,stage1_pref_000_ckpt_191,60,160,Restore,0.4875,Enterprise2,Impact,0.45,Op_Server0,"Op_Server0(16), Enterprise2(10)","Enterprise2(14), Op_Server0(9), User2(1)",0.1625,0.15,0.5687,0.3563,0.45,0.4875,0.0
7,selected,stage1_pref_000_ckpt_191,61,160,Restore,0.5625,Enterprise2,Impact,0.4688,Op_Server0,"Enterprise2(13), Op_Server0(7)","Op_Server0(19), Enterprise2(16), Enterprise1(1)",0.125,0.225,0.4938,0.3375,0.4688,0.5625,0.0
7,selected,stage1_pref_000_ckpt_191,62,160,Restore,0.5312,Enterprise2,Impact,0.45,Op_Server0,"Op_Server0(17), Enterprise2(16)","Op_Server0(13), Enterprise2(12)",0.2062,0.1562,0.5188,0.3625,0.45,0.5312,0.0
7,selected,stage1_pref_000_ckpt_191,63,160,Restore,0.5687,Enterprise2,Impact,0.4125,Op_Server0,"Enterprise2(13), Op_Server0(12)","Enterprise2(13), Op_Server0(11)",0.1562,0.15,0.525,0.3625,0.4125,0.5687,0.0
7,selected,stage1_pref_000_ckpt_191,64,160,Restore,0.525,Enterprise2,Impact,0.45,Op_Server0,"Enterprise2(14), Op_Server0(11)","Enterprise2(16), Op_Server0(14), Enterprise0(1)",0.1562,0.1938,0.5062,0.35,0.45,0.525,0.0
7,selected,stage1_pref_000_ckpt_191,65,160,Restore,0.45,Enterprise2,Impact,0.4375,Op_Server0,"Enterprise2(19), Op_Server0(10)","Enterprise2(14), Op_Server0(7)",0.1812,0.1313,0.525,0.3812,0.4375,0.45,0.0
7,selected,stage1_pref_000_ckpt_191,66,160,Restore,0.4813,Enterprise2,Impact,0.4625,Op_Server0,"Enterprise2(16), Op_Server0(11)","Enterprise2(21), Op_Server0(8)",0.1688,0.1812,0.5437,0.35,0.4625,0.4813,0.0
7,selected,stage1_pref_000_ckpt_191,67,160,Restore,0.45,Enterprise2,Impact,0.475,Op_Server0,"Enterprise2(18), Op_Server0(7)","Enterprise2(17), Op_Server0(7)",0.1562,0.15,0.5437,0.3563,0.475,0.45,0.0
7,selected,stage1_pref_000_ckpt_191,68,160,Restore,0.6188,Enterprise2,Impact,0.5,Op_Server0,"Enterprise2(16), Op_Server0(6)","Enterprise2(20), Op_Server0(14)",0.1375,0.2125,0.4938,0.3312,0.5,0.6188,0.0063
7,selected,stage1_pref_000_ckpt_191,69,160,Restore,0.4938,Enterprise2,Impact,0.4562,Op_Server0,"Enterprise2(15), Op_Server0(9)","Enterprise2(12), Op_Server0(10)",0.15,0.1375,0.4875,0.35,0.4562,0.4938,0.0
7,selected,stage1_pref_000_ckpt_191,70,160,Restore,0.4625,Enterprise2,Impact,0.4313,Op_Server0,"Op_Server0(15), Enterprise2(15)","Enterprise2(12), Op_Server0(5), Enterprise0(1)",0.1875,0.1125,0.55,0.3688,0.4313,0.4625,0.0063
7,selected,stage1_pref_000_ckpt_191,71,160,Restore,0.525,Enterprise2,Impact,0.4562,Op_Server0,"Enterprise2(17), Op_Server0(12)","Enterprise2(19), Op_Server0(15), Enterprise0(1)",0.1812,0.2188,0.5312,0.3563,0.4562,0.525,0.0
7,selected,stage1_pref_000_ckpt_191,72,160,Restore,0.4938,Enterprise2,Impact,0.4562,Op_Server0,"Enterprise2(15), Op_Server0(9)","Enterprise2(14), Op_Server0(8), Enterprise0(1)",0.15,0.1437,0.5375,0.3625,0.4562,0.4938,0.0
7,selected,stage1_pref_000_ckpt_191,73,160,Restore,0.5437,Enterprise2,Impact,0.4813,Op_Server0,"Op_Server0(14), Enterprise2(14)","Enterprise2(17), Op_Server0(15), User2(1)",0.175,0.2125,0.5312,0.3438,0.4813,0.5437,0.0
7,selected,stage1_pref_000_ckpt_191,74,160,Restore,0.5563,Enterprise2,Impact,0.4437,Op_Server0,"Op_Server0(11), Enterprise2(11)","Enterprise2(17), Op_Server0(13), Enterprise1(1)",0.1375,0.2,0.5188,0.3063,0.4437,0.5563,0.0
7,selected,stage1_pref_000_ckpt_191,75,160,Restore,0.5625,Enterprise2,Impact,0.45,Op_Server0,"Enterprise2(19), Op_Server0(15)","Enterprise2(15), Op_Server0(10)",0.2125,0.1562,0.55,0.3312,0.45,0.5625,0.0
7,selected,stage1_pref_000_ckpt_191,76,160,Restore,0.5687,Enterprise2,Impact,0.4562,Op_Server0,"Enterprise2(15), Op_Server0(9)","Enterprise2(14), Op_Server0(9), Enterprise0(1)",0.15,0.15,0.55,0.3375,0.4562,0.5687,0.0
7,selected,stage1_pref_000_ckpt_191,77,160,Restore,0.4813,Enterprise2,Impact,0.4938,Op_Server0,"Enterprise2(17), Op_Server0(11)","Enterprise2(18), Op_Server0(6)",0.175,0.15,0.5813,0.3312,0.4938,0.4813,0.0
7,selected,stage1_pref_000_ckpt_191,78,160,Restore,0.55,Enterprise2,Impact,0.5125,Op_Server0,"Enterprise2(8), Op_Server0(6)","Op_Server0(17), Enterprise2(13)",0.0875,0.1875,0.5125,0.3,0.5125,0.55,0.0
7,selected,stage1_pref_000_ckpt_191,79,160,Restore,0.5563,Enterprise2,Impact,0.475,Op_Server0,"Enterprise2(19), Op_Server0(7)","Op_Server0(16), Enterprise2(12)",0.1625,0.175,0.4562,0.3438,0.475,0.5563,0.0
7,selected,stage1_pref_000_ckpt_191,80,160,Restore,0.525,Enterprise2,Impact,0.4125,Op_Server0,"Op_Server0(16), Enterprise2(15)","Enterprise2(13), Op_Server0(10)",0.1938,0.1437,0.4938,0.3563,0.4125,0.525,0.0063
7,selected,stage1_pref_000_ckpt_191,81,160,Restore,0.4813,Enterprise2,Impact,0.3937,Op_Server0,"Enterprise2(16), Op_Server0(12)","Op_Server0(9), Enterprise2(8)",0.175,0.1062,0.5125,0.4062,0.3937,0.4813,0.0
7,selected,stage1_pref_000_ckpt_191,82,160,Restore,0.5062,Enterprise2,Impact,0.4375,Op_Server0,"Enterprise2(14), Op_Server0(9)","Enterprise2(23), Op_Server0(9), Enterprise1(1)",0.1437,0.2125,0.5125,0.35,0.4375,0.5062,0.0
7,selected,stage1_pref_000_ckpt_191,83,160,Restore,0.575,Enterprise2,Impact,0.4562,Op_Server0,"Enterprise2(22), Op_Server0(11)","Enterprise2(16), Op_Server0(13)",0.2062,0.1812,0.5,0.3875,0.4562,0.575,0.0
7,selected,stage1_pref_000_ckpt_191,84,160,Restore,0.5437,Enterprise2,Impact,0.4313,Op_Server0,"Enterprise2(13), Op_Server0(11)","Enterprise2(16), Op_Server0(9)",0.15,0.1562,0.5125,0.3688,0.4313,0.5437,0.0
7,selected,stage1_pref_000_ckpt_191,85,160,Restore,0.5938,Enterprise2,Impact,0.4437,Op_Server0,"Enterprise2(13), Op_Server0(10)","Enterprise2(22), Op_Server0(15)",0.1437,0.2313,0.4813,0.3125,0.4437,0.5938,0.0
7,selected,stage1_pref_000_ckpt_191,86,160,Restore,0.5437,Enterprise2,Impact,0.4188,Op_Server0,"Enterprise2(21), Op_Server0(13)","Enterprise2(16), Op_Server0(12)",0.2125,0.175,0.4875,0.3438,0.4188,0.5437,0.0
7,selected,stage1_pref_000_ckpt_191,87,160,Restore,0.525,Enterprise2,Impact,0.4062,Op_Server0,"Enterprise2(22), Op_Server0(8)","Enterprise2(16), Op_Server0(7)",0.1875,0.1437,0.4938,0.3812,0.4062,0.525,0.0
7,selected,stage1_pref_000_ckpt_191,88,160,Restore,0.4938,Enterprise2,Impact,0.4437,Op_Server0,"Enterprise2(14), Op_Server0(8)","Enterprise2(11), Op_Server0(9)",0.1375,0.125,0.4875,0.4,0.4437,0.4938,0.0
7,selected,stage1_pref_000_ckpt_191,89,160,Restore,0.4938,Enterprise2,Impact,0.4375,Op_Server0,"Enterprise2(15), Op_Server0(9)","Enterprise2(25), Op_Server0(8)",0.15,0.2062,0.4938,0.3375,0.4375,0.4938,0.0063
7,selected,stage1_pref_000_ckpt_191,90,160,Restore,0.5625,Enterprise2,Impact,0.4375,Op_Server0,"Enterprise2(19), Op_Server0(11)","Enterprise2(16), Op_Server0(12)",0.1875,0.175,0.4875,0.3563,0.4375,0.5625,0.0
7,selected,stage1_pref_000_ckpt_191,91,160,Restore,0.5062,Enterprise2,Impact,0.4188,Op_Server0,"Enterprise2(24), Op_Server0(9)","Enterprise2(21), Op_Server0(11), Enterprise0(2)",0.2062,0.2125,0.475,0.375,0.4188,0.5062,0.0
7,selected,stage1_pref_000_ckpt_191,92,160,Restore,0.6125,Enterprise2,Impact,0.4188,Op_Server0,"Enterprise2(17), Op_Server0(8)","Enterprise2(17), Op_Server0(14), Enterprise0(1)",0.1562,0.2,0.4375,0.375,0.4188,0.6125,0.0
7,selected,stage1_pref_000_ckpt_191,93,160,Restore,0.5687,Enterprise2,Impact,0.3875,Op_Server0,"Enterprise2(21), Op_Server0(13)","Enterprise2(15), Op_Server0(15), Enterprise0(1)",0.2125,0.1938,0.425,0.4125,0.3875,0.5687,0.0
7,selected,stage1_pref_000_ckpt_191,94,160,Restore,0.5062,Enterprise2,Impact,0.3438,Op_Server0,"Op_Server0(13), Enterprise2(12)","Enterprise2(20), Op_Server0(12)",0.1562,0.2,0.4313,0.3625,0.3438,0.5062,0.0
7,selected,stage1_pref_000_ckpt_191,95,160,Restore,0.5,Enterprise2,ExploitRemoteService,0.3563,Op_Server0,"Enterprise2(26), Op_Server0(16)","Enterprise2(15), Op_Server0(10)",0.2625,0.1562,0.4688,0.4313,0.35,0.5,0.0
7,selected,stage1_pref_000_ckpt_191,96,160,Restore,0.475,Enterprise2,Impact,0.3688,Op_Server0,"Enterprise2(16), Op_Server0(10)","Enterprise2(17), Op_Server0(12)",0.1625,0.1812,0.4562,0.425,0.3688,0.475,0.0063
7,selected,stage1_pref_000_ckpt_191,97,160,Restore,0.5813,Enterprise2,Impact,0.3937,Op_Server0,"Enterprise2(19), Op_Server0(10)","Enterprise2(22), Op_Server0(14), Enterprise0(2)",0.1812,0.2375,0.4313,0.4062,0.3937,0.5813,0.0
7,selected,stage1_pref_000_ckpt_191,98,160,Restore,0.5687,Enterprise2,Impact,0.3688,Op_Server0,"Enterprise2(16), Op_Server0(15)","Enterprise2(20), Op_Server0(11)",0.1938,0.1938,0.4562,0.3812,0.3688,0.5687,0.0063
7,selected,stage1_pref_000_ckpt_191,99,160,Restore,0.4375,Op_Server0,Impact,0.3625,Op_Server0,"Enterprise2(24), Op_Server0(14)","Op_Server0(14), Enterprise2(11)",0.2375,0.1562,0.4562,0.4625,0.3625,0.4375,0.0
