method_name,seed,policy_id,candidate_label,episode_id,env_idx,env_seed,security_return,business_return,cost_return,critical_host_safety_return,business_violation_flag,cost_violation_flag,env_run_feasible_flag,enterprise_foothold_step,first_critical_hit_step,ever_critical_breach,final_critical_breach,critical_dwell_steps,op_server0_impact_count,max_compromised_host_count,blue_first_relevant_response_step,response_delay_after_enterprise,response_delay_after_critical,no_post_critical_response,risk_tier
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_001,5,5008,-456.3499974310398,-125.36750094220042,-24.960000306367874,,True,True,False,5,12,True,False,72,68,5,6,1,1,False,Tier 2 Transient Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_001,6,6008,-427.75000166893005,-108.59749992191792,-25.960000306367874,,False,True,False,5,12,True,True,55,50,5,6,1,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_001,7,7008,-420.04999592900276,-111.47250017151237,-23.580000266432762,,False,True,False,5,32,True,True,64,60,5,7,2,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_002,0,9,-435.24999529123306,-111.07000002264977,-22.38000024855137,,False,True,False,5,47,True,True,51,48,5,7,2,2,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_002,1,1009,-467.0499946177006,-136.09999966993928,-24.240000262856483,,True,True,False,5,17,True,True,73,68,5,6,1,2,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_002,2,2009,-537.799993596971,-116.27499981224537,-22.800000242888927,,False,True,False,5,19,True,True,62,55,5,6,1,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_002,3,3009,-465.44999438524246,-94.4675004184246,-23.88000026345253,,False,True,False,5,22,True,True,44,39,5,11,6,4,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_002,4,4009,-432.55000215023756,-128.64500002563,-25.000000312924385,,True,True,False,5,14,True,True,82,78,5,6,1,2,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_002,5,5009,-429.39999824762344,-125.06000044941902,-23.08000025525689,,True,True,False,5,12,True,True,78,73,5,6,1,2,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_002,6,6009,-393.7999991476536,-124.33750023692846,-23.62000024318695,,False,True,False,5,12,True,True,88,86,5,6,1,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_002,7,7009,-479.8499981164932,-130.55000062286854,-25.490000292658806,,True,True,False,5,12,True,True,78,71,5,6,1,4,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_003,0,10,-366.6499992236495,-97.71749997884035,-23.980000291019678,,False,True,False,5,52,True,True,48,46,4,6,1,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_003,1,1010,-914.5500071644783,-148.14499942585826,-24.490000307559967,,True,True,False,5,12,True,False,77,74,5,6,1,2,False,Tier 2 Transient Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_003,2,2010,-780.1500018239021,-127.56250013783574,-24.490000281482935,,True,True,False,5,12,True,True,72,65,4,6,1,3,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_003,3,3010,-499.699998408556,-138.98749947547913,-23.520000264048576,,True,True,False,5,22,True,True,71,65,5,8,3,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_003,4,4010,-433.29999831318855,-127.42250028252602,-23.890000268816948,,True,True,False,5,12,True,True,78,73,5,6,1,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_003,5,5010,-382.64999705553055,-109.50499998033047,-24.910000279545784,,False,True,False,5,30,True,True,53,46,4,7,2,2,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_003,6,6010,-615.6000020802021,-117.99999987334013,-24.65000031888485,,False,True,False,5,12,True,False,65,59,4,7,2,4,False,Tier 2 Transient Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_003,7,7010,-445.9999977350235,-123.72249983251095,-23.650000292807817,,False,True,False,5,24,True,True,69,65,5,8,3,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_004,0,11,-328.39999636262655,-89.10750090703368,-25.830000296235085,,False,True,False,5,29,True,False,52,50,5,6,1,1,False,Tier 2 Transient Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_004,1,1011,-370.54999926686287,-111.950000744313,-25.460000291466713,,False,True,False,5,17,True,False,66,63,4,7,2,1,False,Tier 2 Transient Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_004,2,2011,-769.2500038668513,-117.41000036895275,-24.480000272393227,,False,True,False,5,14,True,True,73,69,5,6,1,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_004,3,3011,-423.05000001192093,-124.78500003740191,-24.740000281482935,,False,True,False,5,12,True,True,68,62,5,6,1,2,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_004,4,4011,-883.2500065863132,-115.34750088304281,-25.38000027835369,,False,True,False,5,12,True,False,74,71,5,6,1,1,False,Tier 2 Transient Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_004,5,5011,-473.7000036537647,-140.0324988476932,-25.190000295639038,,True,True,False,5,12,True,True,78,73,4,6,1,3,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_004,6,6011,-423.8499963879585,-127.01000060513616,-24.310000270605087,,True,True,False,5,12,True,True,82,79,5,6,1,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_004,7,7011,-439.1999964118004,-110.54000118374825,-24.04000025987625,,False,True,False,5,37,True,True,59,55,5,6,1,2,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_005,0,12,-412.24999979138374,-115.05250111222267,-25.130000293254852,,False,True,False,5,12,True,True,80,76,5,9,4,4,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_005,1,1012,-1188.9000144600868,-135.58500097319484,-23.860000282526016,,True,True,False,5,12,True,True,82,79,5,10,5,2,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_005,2,2012,-1076.649998575449,-131.3550009690225,-22.820000242441893,,True,True,False,5,12,True,True,84,80,4,10,5,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_005,3,3012,-462.0000001490116,-127.59000040590763,-24.71000026166439,,True,True,False,5,12,True,True,73,67,5,7,2,2,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_005,4,4012,-482.399998486042,-134.7475006096065,-25.460000306367874,,True,True,False,5,12,True,True,78,73,5,6,1,3,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_005,5,5012,-673.4500017762184,-109.19500083476305,-23.25000025331974,,False,True,False,5,16,True,True,78,75,4,8,3,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_005,6,6012,-290.1499947309494,-90.91249990463257,-24.700000286102295,,False,True,False,5,32,True,True,56,52,3,7,2,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_005,7,7012,-427.54999896883965,-127.36749944090843,-26.36000031232834,,True,True,False,5,14,True,True,76,71,5,6,1,4,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_006,0,13,-343.64999878406525,-106.55250046402216,-24.240000277757645,,False,True,False,9,26,True,True,72,69,4,10,1,3,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_006,1,1013,-559.5999955236912,-150.46000057458878,-23.29000024870038,,True,True,False,5,12,True,True,86,83,5,9,4,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_006,2,2013,-669.349993661046,-135.12500004470348,-23.280000243335962,,True,True,False,5,16,True,True,71,67,5,6,1,2,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_006,3,3013,-507.4999985098839,-135.34250035509467,-23.750000283122063,,True,True,False,5,12,True,True,82,77,5,9,4,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_006,4,4013,-501.9999965429306,-132.67500016093254,-25.470000315457582,,True,True,False,5,17,True,True,72,64,5,6,1,2,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_006,5,5013,-338.84999592602253,-101.33250059187412,-22.860000252723694,,False,True,False,5,26,True,False,69,68,5,6,1,1,False,Tier 2 Transient Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_006,6,6013,-420.7000024318695,-133.86000065505505,-24.020000278949738,,True,True,False,5,12,True,True,80,76,5,8,3,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_006,7,7013,-527.2999948561192,-127.52000033855438,-23.730000257492065,,True,True,False,5,12,True,True,86,83,4,6,1,2,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_007,0,14,-884.0000051856041,-99.72500070184469,-23.820000261068344,,False,True,False,17,34,True,False,52,51,5,19,2,2,False,Tier 2 Transient Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_007,1,1014,-490.5999986231327,-134.57250085100532,-24.92000027000904,,True,True,False,5,12,True,True,86,83,5,6,1,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_007,2,2014,-479.899997651577,-125.8050009906292,-24.790000304579735,,True,True,False,5,22,True,True,74,70,5,6,1,2,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_007,3,3014,-702.1499971747398,-126.06250071153045,-24.270000278949738,,True,True,False,5,12,True,True,74,69,4,8,3,4,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_007,4,4014,-602.8500024676323,-102.12500002980232,-25.46000026166439,,False,True,False,9,16,True,False,67,63,4,11,2,2,False,Tier 2 Transient Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_007,5,5014,-819.550004452467,-116.8224997445941,-23.79000025987625,,False,True,False,5,12,True,True,72,66,4,6,1,2,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_007,6,6014,-414.10000260174274,-125.63500002026558,-24.000000283122063,,True,True,False,5,26,True,True,70,66,5,6,1,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_007,7,7014,-463.8999975323677,-131.18749986216426,-23.960000280290842,,True,True,False,5,16,True,True,71,66,5,6,1,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_008,0,15,-424.2000005841255,-125.63499985262752,-23.860000267624855,,True,True,False,5,17,True,True,73,68,5,6,1,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_008,1,1015,-404.5999935865402,-102.62250016629696,-23.900000244379044,,False,True,False,5,27,True,True,43,38,5,6,1,2,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_008,2,2015,-311.149994879961,-68.6300000809133,-23.350000262260437,,False,True,False,5,17,True,False,22,21,4,6,1,2,False,Tier 2 Transient Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_008,3,3015,-401.3999972343445,-105.3750009201467,-23.070000246167183,,False,True,False,5,22,True,False,62,61,5,7,2,1,False,Tier 2 Transient Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_008,4,4015,-427.24999991059303,-132.71750067919493,-23.640000239014626,,True,True,False,5,12,True,False,81,79,5,7,2,1,False,Tier 2 Transient Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_008,5,5015,-351.09999719262123,-100.63000047951937,-24.39000028371811,,False,True,False,5,34,True,True,58,54,4,6,1,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_008,6,6015,-394.49999433755875,-94.77000024169683,-24.940000280737877,,False,True,False,5,42,True,True,56,53,4,6,1,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_008,7,7015,-822.8000075221062,-122.51000034064054,-23.7200002707541,,False,True,False,5,12,True,False,79,76,4,6,1,3,False,Tier 2 Transient Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_009,0,16,-347.1999962925911,-103.70500020310283,-23.67000024020672,,False,True,False,5,27,True,True,67,64,4,8,3,2,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_009,1,1016,-417.20000118017197,-123.64999993890524,-24.620000287890434,,False,True,False,5,17,True,True,69,64,4,10,5,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_009,2,2016,-432.39999824762344,-123.2900012396276,-24.290000289678574,,False,True,False,5,12,True,True,82,79,5,7,2,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_009,3,3016,-402.1499973833561,-112.0075014680624,-25.290000334382057,,False,True,False,5,17,True,True,68,63,5,6,1,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_009,4,4016,-346.8499983847141,-113.33000037074089,-23.09000026062131,,False,True,False,5,14,True,False,83,82,4,6,1,2,False,Tier 2 Transient Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_009,5,5016,-410.8499983847141,-122.00250074267387,-23.700000256299973,,False,True,False,5,12,True,True,86,83,5,7,2,2,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_009,6,6016,-418.8500018417835,-122.44749967381358,-25.60000029206276,,False,True,False,5,14,True,False,61,56,4,7,2,2,False,Tier 2 Transient Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_009,7,7016,-377.6499983370304,-113.63250052183867,-23.990000266581774,,False,True,False,5,22,True,True,76,73,5,9,4,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_010,0,17,-319.99999494850636,-78.07250039279461,-25.660000283271074,,False,True,False,5,52,True,True,33,30,5,6,1,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_010,1,1017,-593.2500019669533,-107.16499995812774,-23.740000255405903,,False,True,False,5,19,True,True,69,65,5,7,2,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_010,2,2017,-1249.1500038206577,-122.95250072702765,-23.580000266432762,,False,True,False,5,12,True,True,88,86,5,7,2,2,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_010,3,3017,-466.14999574422836,-118.00750001519918,-23.240000281482935,,False,True,False,5,12,True,True,67,61,5,6,1,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_010,4,4017,-517.2999958395958,-133.68500012531877,-23.85000028461218,,True,True,False,5,22,True,True,70,64,5,6,1,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_010,5,5017,-404.1499989628792,-120.03000020235777,-25.01000027358532,,False,True,False,5,12,True,True,72,66,4,6,1,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_010,6,6017,-459.7499971687794,-111.8775005042553,-24.100000277161598,,False,True,False,5,17,True,True,58,52,5,6,1,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_010,7,7017,-749.4000005126,-80.82500072941184,-24.190000269562006,,False,True,False,5,27,True,False,44,43,4,7,2,1,False,Tier 2 Transient Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_011,0,18,-596.6499986350536,-106.93000001087785,-24.110000282526016,,False,True,False,6,18,True,True,53,48,5,7,1,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_011,1,1018,-459.2499988377094,-120.35000088810921,-26.11000033095479,,False,True,False,5,12,True,False,62,54,4,9,4,1,False,Tier 2 Transient Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_011,2,2018,-918.4499992728233,-131.89250100776553,-24.900000274181366,,True,True,False,5,12,True,True,86,83,5,6,1,2,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_011,3,3018,-387.4499944448471,-99.30999989807606,-25.340000301599503,,False,True,False,5,12,True,True,49,46,5,6,1,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_011,4,4018,-539.1500021517277,-111.55000028014183,-23.92000027000904,,False,True,False,5,22,True,True,66,62,5,6,1,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_011,5,5018,-408.3999955058098,-116.34749998152256,-24.80000029504299,,False,True,False,5,24,True,False,59,54,4,7,2,1,False,Tier 2 Transient Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_011,6,6018,-488.70000322908163,-139.58000026270747,-25.43000029027462,,True,True,False,5,19,True,True,70,64,5,6,1,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_011,7,7018,-658.4499986767769,-128.37750110030174,-24.0000002682209,,True,True,False,5,12,True,True,78,73,5,8,3,2,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_012,0,19,-1097.4500013887882,-110.7049998268485,-23.570000261068344,,False,True,False,5,27,True,True,73,71,4,6,1,2,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_012,1,1019,-595.5499929785728,-128.19749987870455,-25.060000255703926,,True,True,False,5,12,True,True,72,66,5,8,3,2,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_012,2,2019,-638.4000040888786,-141.3800002783537,-25.38000027835369,,True,True,False,5,12,True,True,72,66,5,6,1,2,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_012,3,3019,-393.29999619722366,-115.11499953269958,-24.72000028565526,,False,True,False,5,12,True,True,76,72,4,7,2,2,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_012,4,4019,-1171.0000132918358,-113.60500057041645,-24.20000022649765,,False,True,False,5,17,True,True,83,81,5,6,1,3,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_012,5,5019,-731.1999873518944,-118.27249991893768,-23.900000277906656,,False,True,False,5,22,True,True,65,61,5,6,1,2,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_012,6,6019,-375.14999797940254,-107.00750071182847,-24.870000287890434,,False,True,False,5,22,True,False,68,67,5,6,1,6,False,Tier 2 Transient Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_012,7,7019,-415.2999982237816,-120.09250043705106,-23.850000277161598,,False,True,False,5,12,True,False,73,68,5,7,2,1,False,Tier 2 Transient Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_013,0,20,-642.9999955892563,-113.41999970376492,-23.990000277757645,,False,True,False,5,17,True,True,71,67,4,6,1,3,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_013,1,1020,-504.39999717473984,-135.67250072956085,-23.950000260025263,,True,True,False,5,17,True,True,79,75,5,6,1,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_013,2,2020,-626.6500000357628,-139.84250108152628,-23.97000026702881,,True,True,False,5,16,True,True,76,72,5,6,1,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_013,3,3020,-402.6999973356724,-112.65499994158745,-24.650000259280205,,False,True,False,5,17,True,False,70,67,5,7,2,3,False,Tier 2 Transient Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_013,4,4020,-400.39999705553055,-106.01500093564391,-24.81000030040741,,False,True,False,5,27,True,False,62,58,5,6,1,1,False,Tier 2 Transient Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_013,5,5020,-619.6499933600426,-162.43249996751547,-23.92000025510788,,True,True,False,5,12,True,True,77,69,5,7,2,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_013,6,6020,-377.69999679178,-102.78749987483025,-24.43000027537346,,False,True,False,5,33,True,True,50,44,5,8,3,2,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_013,7,7020,-380.90000000596046,-111.14000125229359,-25.370000302791595,,False,True,False,5,22,True,True,78,76,5,7,2,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_014,0,21,-437.8999974131584,-122.31249947845936,-24.400000289082527,,False,True,False,5,17,True,True,62,55,5,7,2,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_014,1,1021,-347.9999971687794,-111.68249982595444,-25.000000298023224,,False,True,False,5,12,True,True,73,68,4,6,1,1,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_014,2,2021,-829.9999982640147,-102.00999996066093,-24.89000028371811,,False,True,False,5,31,True,True,59,56,5,6,1,2,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_014,3,3021,-330.7999986708164,-106.11999991163611,-23.570000268518925,,False,True,False,5,19,True,False,69,68,4,6,1,1,False,Tier 2 Transient Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_014,4,4021,-618.0499972701073,-122.05250049754977,-24.350000262260437,,False,True,False,5,22,True,True,70,64,4,7,2,3,False,Tier 3 Persistent Critical Breach
ours_stage2_fair,7,stage2_ext_005_obj_0,objective_selected,episode_014,5,5021,-612.2999940514565,-124.09500059857965,-24.830000299960375,,False,True,False,5,12,True,True,82,79,4,6,1,1,False,Tier 3 Persistent Critical Breach
