seed,candidate_label,policy_id,step_idx,sample_count,blue_action_mode,blue_action_mode_share,blue_target_mode,red_action_mode,red_action_mode_share,red_target_mode,newly_compromised_top_hosts,recovered_top_hosts,mean_newly_compromised_hosts,mean_recovered_hosts,op_server0_compromised_rate,enterprise2_compromised_rate,impact_rate,restore_rate,sleep_rate
7,selected,stage2_ext_022_obj_1,69,24,Restore,0.2083,User0,Impact,0.9167,Op_Server0,,User1(1),0,0.0417,0.9167,0.375,0.9167,0.2083,0.0833
7,selected,stage2_ext_022_obj_1,70,24,Sleep,0.2917,User4,Impact,0.9167,Op_Server0,,,0,0,0.9167,0.375,0.9167,0.0833,0.2917
7,selected,stage2_ext_022_obj_1,71,24,DecoySvchost,0.2083,Op_Server0,Impact,0.9167,Op_Server0,,,0,0,0.9167,0.375,0.9167,0.1667,0.125
7,selected,stage2_ext_022_obj_1,72,24,Analyse,0.2083,Op_Host2,Impact,0.9167,Op_Server0,,,0,0,0.9167,0.375,0.9167,0.0833,0.2083
7,selected,stage2_ext_022_obj_1,73,24,DecoyTomcat,0.1667,Enterprise0,Impact,0.9167,Op_Server0,,Enterprise2(1),0,0.0417,0.9167,0.3333,0.9167,0.1667,0.125
7,selected,stage2_ext_022_obj_1,74,24,Restore,0.2083,Enterprise1,Impact,0.9167,Op_Server0,Op_Server0(1),,0.0417,0,0.9583,0.3333,0.9167,0.2083,0.1667
7,selected,stage2_ext_022_obj_1,75,24,Analyse,0.2083,Enterprise0,Impact,0.9167,Op_Server0,,Enterprise2(1),0,0.0417,0.9583,0.2917,0.9167,0.1667,0.2083
7,selected,stage2_ext_022_obj_1,76,24,Restore,0.2083,User2,Impact,0.9583,Op_Server0,Op_Server0(1),,0.0417,0,1.0,0.2917,0.9583,0.2083,0.1667
7,selected,stage2_ext_022_obj_1,77,24,Restore,0.25,Enterprise2,Impact,0.9583,Op_Server0,,Enterprise2(1),0,0.0417,1.0,0.25,0.9583,0.25,0.0417
7,selected,stage2_ext_022_obj_1,78,24,DecoyTomcat,0.2083,Enterprise0,Impact,1.0,Op_Server0,,,0,0,1.0,0.25,1.0,0.0417,0.2083
7,selected,stage2_ext_022_obj_1,79,24,Analyse,0.25,Enterprise0,Impact,1.0,Op_Server0,,Enterprise2(1),0,0.0417,1.0,0.2083,1.0,0.2083,0.125
7,selected,stage2_ext_022_obj_1,80,24,Sleep,0.2083,User2,Impact,1.0,Op_Server0,,,0,0,1.0,0.2083,1.0,0.2083,0.2083
7,selected,stage2_ext_022_obj_1,81,24,Sleep,0.2083,User2,Impact,1.0,Op_Server0,,User3(1),0,0.0417,1.0,0.2083,1.0,0.0417,0.2083
7,selected,stage2_ext_022_obj_1,82,24,DecoySSHD,0.1667,Defender,Impact,1.0,Op_Server0,,,0,0,1.0,0.2083,1.0,0.0833,0.0833
7,selected,stage2_ext_022_obj_1,83,24,DecoySvchost,0.25,Enterprise2,Impact,1.0,Op_Server0,,,0,0,1.0,0.2083,1.0,0.125,0.1667
7,selected,stage2_ext_022_obj_1,84,24,Sleep,0.2917,Enterprise2,Impact,1.0,Op_Server0,,,0,0,1.0,0.2083,1.0,0.125,0.2917
7,selected,stage2_ext_022_obj_1,85,24,DecoyTomcat,0.2083,User2,Impact,1.0,Op_Server0,,,0,0,1.0,0.2083,1.0,0.125,0.0833
7,selected,stage2_ext_022_obj_1,86,24,Restore,0.25,Op_Server0,Impact,1.0,Op_Server0,,Enterprise2(1),0,0.0417,1.0,0.1667,1.0,0.25,0.2083
7,selected,stage2_ext_022_obj_1,87,24,DecoySvchost,0.1667,User3,Impact,1.0,Op_Server0,,,0,0,1.0,0.1667,1.0,0.125,0.125
7,selected,stage2_ext_022_obj_1,88,24,DecoySvchost,0.1667,Enterprise2,Impact,1.0,Op_Server0,,"Enterprise2(1), User2(1)",0,0.0833,1.0,0.125,1.0,0.125,0.0833
7,selected,stage2_ext_022_obj_1,89,24,DecoySvchost,0.25,Enterprise2,Impact,1.0,Op_Server0,,,0,0,1.0,0.125,1.0,0.125,0.0417
7,selected,stage2_ext_022_obj_1,90,24,Sleep,0.1667,Enterprise2,Impact,1.0,Op_Server0,,,0,0,1.0,0.125,1.0,0.0417,0.1667
7,selected,stage2_ext_022_obj_1,91,24,Restore,0.25,Enterprise2,Impact,1.0,Op_Server0,,Enterprise2(1),0,0.0417,1.0,0.0833,1.0,0.25,0.2083
7,selected,stage2_ext_022_obj_1,92,24,DecoyTomcat,0.1667,Op_Server0,Impact,1.0,Op_Server0,,,0,0,1.0,0.0833,1.0,0.0417,0.1667
7,selected,stage2_ext_022_obj_1,93,24,Sleep,0.4167,User4,Impact,1.0,Op_Server0,,,0,0,1.0,0.0833,1.0,0.0417,0.4167
7,selected,stage2_ext_022_obj_1,94,24,DecoySvchost,0.2083,Enterprise1,Impact,1.0,Op_Server0,,,0,0,1.0,0.0833,1.0,0.125,0.125
7,selected,stage2_ext_022_obj_1,95,24,DecoyVsftpd,0.1667,User0,Impact,1.0,Op_Server0,,,0,0,1.0,0.0833,1.0,0.0417,0.125
7,selected,stage2_ext_022_obj_1,96,24,Restore,0.25,Enterprise2,Impact,1.0,Op_Server0,,,0,0,1.0,0.0833,1.0,0.25,0.2083
7,selected,stage2_ext_022_obj_1,97,24,DecoySvchost,0.2917,User3,Impact,1.0,Op_Server0,,,0,0,1.0,0.0833,1.0,0.1667,0.125
7,selected,stage2_ext_022_obj_1,98,24,Sleep,0.1667,User3,Impact,1.0,Op_Server0,,,0,0,1.0,0.0833,1.0,0.125,0.1667
7,selected,stage2_ext_022_obj_1,99,24,Analyse,0.2083,Enterprise1,Impact,1.0,Op_Server0,,,0,0,1.0,0.0833,1.0,0.125,0.1667
