seed,candidate_label,policy_id,step_idx,sample_count,blue_action_mode,blue_action_mode_share,blue_target_mode,red_action_mode,red_action_mode_share,red_target_mode,newly_compromised_top_hosts,recovered_top_hosts,mean_newly_compromised_hosts,mean_recovered_hosts,op_server0_compromised_rate,enterprise2_compromised_rate,impact_rate,restore_rate,sleep_rate
19,selected,stage2_ext_009_obj_1,44,160,Restore,0.6312,Enterprise1,PrivilegeEscalate,0.6312,Enterprise1,,"Enterprise1(82), Enterprise0(19)",0,0.6312,0.0,0.0,0.0,0.6312,0.0
19,selected,stage2_ext_009_obj_1,45,160,DecoyVsftpd,0.4375,Enterprise0,ExploitRemoteService,0.8438,User4,"Enterprise1(82), Enterprise0(20)",User1(1),0.6375,0.0063,0.0,0.0,0.0,0.0063,0.0
19,selected,stage2_ext_009_obj_1,46,160,Restore,0.6438,Enterprise1,PrivilegeEscalate,0.6375,Enterprise1,,"Enterprise1(82), Enterprise0(20)",0,0.6375,0.0,0.0,0.0,0.6438,0.0
19,selected,stage2_ext_009_obj_1,47,160,DecoyVsftpd,0.4437,Enterprise0,ExploitRemoteService,0.8,User4,"Enterprise1(82), Enterprise0(21)",,0.6438,0,0.0,0.0,0.0,0.0125,0.0
19,selected,stage2_ext_009_obj_1,48,160,Restore,0.6438,Enterprise1,PrivilegeEscalate,0.65,Enterprise1,,"Enterprise1(82), Enterprise0(21)",0,0.6438,0.0,0.0,0.0,0.6438,0.0
19,selected,stage2_ext_009_obj_1,49,160,DecoyVsftpd,0.4813,Enterprise0,ExploitRemoteService,0.8438,User4,"Enterprise1(82), Enterprise0(21)",,0.6438,0,0.0,0.0,0.0,0.0,0.0
19,selected,stage2_ext_009_obj_1,50,160,Restore,0.6438,Enterprise1,PrivilegeEscalate,0.6438,Enterprise1,,"Enterprise1(82), Enterprise0(21)",0,0.6438,0.0,0.0,0.0,0.6438,0.0
19,selected,stage2_ext_009_obj_1,51,160,DecoyVsftpd,0.4562,Enterprise0,ExploitRemoteService,0.8,User3,"Enterprise1(82), Enterprise0(24)",,0.6625,0,0.0,0.0,0.0,0.0,0.0
19,selected,stage2_ext_009_obj_1,52,160,Restore,0.6625,Enterprise1,PrivilegeEscalate,0.6687,Enterprise1,,"Enterprise1(82), Enterprise0(24)",0,0.6625,0.0,0.0,0.0,0.6625,0.0
19,selected,stage2_ext_009_obj_1,53,160,DecoyVsftpd,0.4188,Enterprise0,ExploitRemoteService,0.8625,User4,"Enterprise1(82), Enterprise0(25)",,0.6687,0,0.0,0.0,0.0,0.0125,0.0
19,selected,stage2_ext_009_obj_1,54,160,Restore,0.6687,Enterprise1,PrivilegeEscalate,0.6687,Enterprise1,Enterprise0(1),"Enterprise1(82), Enterprise0(25)",0.0063,0.6687,0.0,0.0,0.0,0.6687,0.0
19,selected,stage2_ext_009_obj_1,55,160,DecoyVsftpd,0.4,Enterprise0,ExploitRemoteService,0.8,User4,"Enterprise1(82), Enterprise0(24)",Enterprise0(1),0.6625,0.0063,0.0,0.0,0.0,0.0187,0.0
19,selected,stage2_ext_009_obj_1,56,160,Restore,0.6625,Enterprise1,PrivilegeEscalate,0.6625,Enterprise1,,"Enterprise1(82), Enterprise0(24)",0,0.6625,0.0,0.0,0.0,0.6625,0.0
19,selected,stage2_ext_009_obj_1,57,160,DecoyVsftpd,0.4688,Enterprise0,ExploitRemoteService,0.8625,User4,"Enterprise1(82), Enterprise0(30)",,0.7,0,0.0,0.0,0.0,0.0063,0.0
19,selected,stage2_ext_009_obj_1,58,160,Restore,0.7,Enterprise1,PrivilegeEscalate,0.7063,Enterprise1,,"Enterprise1(82), Enterprise0(30)",0,0.7,0.0,0.0,0.0,0.7,0.0
19,selected,stage2_ext_009_obj_1,59,160,DecoyVsftpd,0.4125,Enterprise0,ExploitRemoteService,0.8375,User4,"Enterprise1(82), Enterprise0(23)",,0.6562,0,0.0,0.0,0.0,0.0063,0.0
19,selected,stage2_ext_009_obj_1,60,160,Restore,0.6625,Enterprise1,PrivilegeEscalate,0.6562,Enterprise1,,"Enterprise1(82), Enterprise0(23)",0,0.6562,0.0,0.0,0.0,0.6625,0.0
19,selected,stage2_ext_009_obj_1,61,160,DecoyVsftpd,0.4313,Enterprise0,ExploitRemoteService,0.8187,User4,"Enterprise1(82), Enterprise0(27)",,0.6813,0,0.0,0.0,0.0,0.0187,0.0
19,selected,stage2_ext_009_obj_1,62,160,Restore,0.6813,Enterprise1,PrivilegeEscalate,0.6813,Enterprise1,,"Enterprise1(82), Enterprise0(27)",0,0.6813,0.0,0.0,0.0,0.6813,0.0
19,selected,stage2_ext_009_obj_1,63,160,DecoyVsftpd,0.4313,Enterprise0,ExploitRemoteService,0.8688,User4,"Enterprise1(82), Enterprise0(25)",,0.6687,0,0.0,0.0,0.0,0.0,0.0
19,selected,stage2_ext_009_obj_1,64,160,Restore,0.6687,Enterprise1,PrivilegeEscalate,0.6687,Enterprise1,,"Enterprise1(82), Enterprise0(25)",0,0.6687,0.0,0.0,0.0,0.6687,0.0
19,selected,stage2_ext_009_obj_1,65,160,DecoyVsftpd,0.3875,Enterprise0,ExploitRemoteService,0.8063,User4,"Enterprise1(82), Enterprise0(28)",,0.6875,0,0.0,0.0,0.0,0.0063,0.0
19,selected,stage2_ext_009_obj_1,66,160,Restore,0.7,Enterprise1,PrivilegeEscalate,0.6875,Enterprise1,,"Enterprise1(82), Enterprise0(28)",0,0.6875,0.0,0.0,0.0,0.7,0.0
19,selected,stage2_ext_009_obj_1,67,160,DecoyVsftpd,0.5125,Enterprise0,ExploitRemoteService,0.8875,User4,"Enterprise1(82), Enterprise0(28)",,0.6875,0,0.0,0.0,0.0,0.0,0.0
19,selected,stage2_ext_009_obj_1,68,160,Restore,0.6875,Enterprise1,PrivilegeEscalate,0.6937,Enterprise1,,"Enterprise1(82), Enterprise0(28)",0,0.6875,0.0,0.0,0.0,0.6875,0.0
19,selected,stage2_ext_009_obj_1,69,160,DecoyVsftpd,0.4688,Enterprise0,ExploitRemoteService,0.8,User4,"Enterprise1(82), Enterprise0(25)",,0.6687,0,0.0,0.0,0.0,0.0063,0.0
19,selected,stage2_ext_009_obj_1,70,160,Restore,0.6687,Enterprise1,PrivilegeEscalate,0.6687,Enterprise1,Enterprise0(1),"Enterprise1(82), Enterprise0(25)",0.0063,0.6687,0.0,0.0,0.0,0.6687,0.0
19,selected,stage2_ext_009_obj_1,71,160,DecoyVsftpd,0.4313,Enterprise0,ExploitRemoteService,0.8625,User4,"Enterprise1(82), Enterprise0(30)",Enterprise0(1),0.7,0.0063,0.0,0.0,0.0,0.0063,0.0
19,selected,stage2_ext_009_obj_1,72,160,Restore,0.7063,Enterprise1,PrivilegeEscalate,0.7,Enterprise1,,"Enterprise1(82), Enterprise0(30)",0,0.7,0.0,0.0,0.0,0.7063,0.0
19,selected,stage2_ext_009_obj_1,73,160,DecoyVsftpd,0.4688,Enterprise0,ExploitRemoteService,0.8375,User4,"Enterprise1(82), Enterprise0(28)",,0.6875,0,0.0,0.0,0.0,0.0063,0.0
19,selected,stage2_ext_009_obj_1,74,160,Restore,0.6875,Enterprise1,PrivilegeEscalate,0.6875,Enterprise1,,"Enterprise1(82), Enterprise0(28)",0,0.6875,0.0,0.0,0.0,0.6875,0.0
19,selected,stage2_ext_009_obj_1,75,160,DecoyVsftpd,0.45,Enterprise0,ExploitRemoteService,0.8562,User4,"Enterprise1(82), Enterprise0(28)",,0.6875,0,0.0,0.0,0.0,0.0125,0.0
19,selected,stage2_ext_009_obj_1,76,160,Restore,0.6937,Enterprise1,PrivilegeEscalate,0.6875,Enterprise1,,"Enterprise1(82), Enterprise0(28)",0,0.6875,0.0,0.0,0.0,0.6937,0.0
19,selected,stage2_ext_009_obj_1,77,160,DecoyVsftpd,0.4688,Enterprise0,ExploitRemoteService,0.8375,User4,"Enterprise1(82), Enterprise0(30)",,0.7,0,0.0,0.0,0.0,0.0,0.0
19,selected,stage2_ext_009_obj_1,78,160,Restore,0.7,Enterprise1,PrivilegeEscalate,0.7,Enterprise1,,"Enterprise1(82), Enterprise0(30)",0,0.7,0.0,0.0,0.0,0.7,0.0
19,selected,stage2_ext_009_obj_1,79,160,DecoyVsftpd,0.425,Enterprise0,ExploitRemoteService,0.8688,User4,"Enterprise1(82), Enterprise0(31)",,0.7063,0,0.0,0.0,0.0,0.0063,0.0
19,selected,stage2_ext_009_obj_1,80,160,Restore,0.7125,Enterprise1,PrivilegeEscalate,0.7063,Enterprise1,,"Enterprise1(82), Enterprise0(31)",0,0.7063,0.0,0.0,0.0,0.7125,0.0
19,selected,stage2_ext_009_obj_1,81,160,DecoyVsftpd,0.475,Enterprise0,ExploitRemoteService,0.8375,User4,"Enterprise1(82), Enterprise0(27)",,0.6813,0,0.0,0.0,0.0,0.0063,0.0
19,selected,stage2_ext_009_obj_1,82,160,Restore,0.6813,Enterprise1,PrivilegeEscalate,0.6813,Enterprise1,,"Enterprise1(82), Enterprise0(27)",0,0.6813,0.0,0.0,0.0,0.6813,0.0
19,selected,stage2_ext_009_obj_1,83,160,DecoyVsftpd,0.4,Enterprise0,ExploitRemoteService,0.8438,User4,"Enterprise1(82), Enterprise0(28)",,0.6875,0,0.0,0.0,0.0,0.0,0.0
19,selected,stage2_ext_009_obj_1,84,160,Restore,0.6875,Enterprise1,PrivilegeEscalate,0.6875,Enterprise1,,"Enterprise1(82), Enterprise0(28)",0,0.6875,0.0,0.0,0.0,0.6875,0.0
19,selected,stage2_ext_009_obj_1,85,160,DecoyVsftpd,0.4188,Enterprise0,ExploitRemoteService,0.85,User4,"Enterprise1(82), Enterprise0(29)",,0.6937,0,0.0,0.0,0.0,0.0063,0.0
19,selected,stage2_ext_009_obj_1,86,160,Restore,0.6937,Enterprise1,PrivilegeEscalate,0.7,Enterprise1,,"Enterprise1(82), Enterprise0(29)",0,0.6937,0.0,0.0,0.0,0.6937,0.0
19,selected,stage2_ext_009_obj_1,87,160,DecoyVsftpd,0.4313,Enterprise0,ExploitRemoteService,0.8438,User4,"Enterprise1(82), Enterprise0(29)",,0.6937,0,0.0,0.0,0.0,0.0063,0.0
19,selected,stage2_ext_009_obj_1,88,160,Restore,0.7,Enterprise1,PrivilegeEscalate,0.6937,Enterprise1,,"Enterprise1(82), Enterprise0(29)",0,0.6937,0.0,0.0,0.0,0.7,0.0
19,selected,stage2_ext_009_obj_1,89,160,DecoyVsftpd,0.45,Enterprise0,ExploitRemoteService,0.85,User4,"Enterprise1(82), Enterprise0(34)",,0.725,0,0.0,0.0,0.0,0.0063,0.0
19,selected,stage2_ext_009_obj_1,90,160,Restore,0.7312,Enterprise1,PrivilegeEscalate,0.7312,Enterprise1,,"Enterprise1(82), Enterprise0(34)",0,0.725,0.0,0.0,0.0,0.7312,0.0
19,selected,stage2_ext_009_obj_1,91,160,DecoyVsftpd,0.475,Enterprise0,ExploitRemoteService,0.875,User4,"Enterprise1(82), Enterprise0(33)",,0.7188,0,0.0,0.0,0.0,0.0125,0.0
19,selected,stage2_ext_009_obj_1,92,160,Restore,0.725,Enterprise1,PrivilegeEscalate,0.7188,Enterprise1,,"Enterprise1(82), Enterprise0(33)",0,0.7188,0.0,0.0,0.0,0.725,0.0
19,selected,stage2_ext_009_obj_1,93,160,DecoyVsftpd,0.4437,Enterprise0,ExploitRemoteService,0.8438,User4,"Enterprise1(82), Enterprise0(35)",,0.7312,0,0.0,0.0,0.0,0.0,0.0
19,selected,stage2_ext_009_obj_1,94,160,Restore,0.7312,Enterprise1,PrivilegeEscalate,0.7312,Enterprise1,,"Enterprise1(82), Enterprise0(35)",0,0.7312,0.0,0.0,0.0,0.7312,0.0
19,selected,stage2_ext_009_obj_1,95,160,DecoyVsftpd,0.4688,Enterprise0,ExploitRemoteService,0.8938,User4,"Enterprise1(82), Enterprise0(34)",,0.725,0,0.0,0.0,0.0,0.0,0.0
19,selected,stage2_ext_009_obj_1,96,160,Restore,0.7312,Enterprise1,PrivilegeEscalate,0.725,Enterprise1,,"Enterprise1(82), Enterprise0(34)",0,0.725,0.0,0.0,0.0,0.7312,0.0
19,selected,stage2_ext_009_obj_1,97,160,DecoyVsftpd,0.4125,Enterprise0,ExploitRemoteService,0.8375,User4,"Enterprise1(82), Enterprise0(31)",,0.7063,0,0.0,0.0,0.0,0.0187,0.0
19,selected,stage2_ext_009_obj_1,98,160,Restore,0.7063,Enterprise1,PrivilegeEscalate,0.7063,Enterprise1,,"Enterprise1(82), Enterprise0(31)",0,0.7063,0.0,0.0,0.0,0.7063,0.0
19,selected,stage2_ext_009_obj_1,99,160,DecoyVsftpd,0.4188,Enterprise0,ExploitRemoteService,0.875,User4,"Enterprise1(82), Enterprise0(34)",,0.725,0,0.0,0.0,0.0,0.0,0.0
