seed,candidate_label,policy_id,step_idx,sample_count,blue_action_mode,blue_action_mode_share,blue_target_mode,red_action_mode,red_action_mode_share,red_target_mode,newly_compromised_top_hosts,recovered_top_hosts,mean_newly_compromised_hosts,mean_recovered_hosts,op_server0_compromised_rate,enterprise2_compromised_rate,impact_rate,restore_rate,sleep_rate
11,selected,stage2_ext_016_obj_0,10,160,Restore,0.1562,Enterprise2,PrivilegeEscalate,0.9187,Enterprise2,User2(2),"Enterprise2(9), Enterprise0(3)",0.0125,0.075,0.0,0.85,0.0,0.1562,0.0
11,selected,stage2_ext_016_obj_0,11,160,Restore,0.1812,Op_Server0,DiscoverNetworkServices,0.875,User2,Enterprise2(15),"Enterprise2(9), Enterprise0(3), Enterprise1(1)",0.0938,0.0813,0.0,0.8875,0.0,0.1812,0.0
11,selected,stage2_ext_016_obj_0,12,160,Restore,0.1812,Enterprise2,ExploitRemoteService,0.875,Enterprise2,"Op_Server0(74), Enterprise2(2), Enterprise0(1)","Enterprise2(10), Enterprise0(1)",0.4875,0.0688,0.4625,0.8375,0.0,0.1812,0.0063
11,selected,stage2_ext_016_obj_0,13,160,Restore,0.2125,Enterprise2,PrivilegeEscalate,0.4875,Op_Server0,"Enterprise2(9), Enterprise1(2), Enterprise0(1)","Enterprise2(7), Enterprise0(5), Op_Server0(1)",0.075,0.0875,0.4562,0.85,0.0,0.2125,0.0
11,selected,stage2_ext_016_obj_0,14,160,Restore,0.2062,Op_Server0,Impact,0.4562,Op_Server0,"Op_Server0(8), Enterprise2(1), Enterprise1(1)","Enterprise2(9), Enterprise0(4), Op_Server0(3)",0.0625,0.1,0.4875,0.8,0.4562,0.2062,0.0063
11,selected,stage2_ext_016_obj_0,15,160,Restore,0.225,Op_Server0,Impact,0.4375,Op_Server0,"Enterprise2(3), Op_Server0(1)","Enterprise0(4), Op_Server0(4), Enterprise2(2)",0.025,0.0625,0.4688,0.8063,0.4375,0.225,0.0063
11,selected,stage2_ext_016_obj_0,16,160,Restore,0.225,Op_Server0,Impact,0.4625,Op_Server0,"Op_Server0(25), Enterprise2(2)","Enterprise2(9), Enterprise0(5), Op_Server0(5)",0.1688,0.1313,0.5938,0.7625,0.4625,0.225,0.0
11,selected,stage2_ext_016_obj_0,17,160,Restore,0.2062,Op_Server0,Impact,0.4375,Op_Server0,"Enterprise2(6), Op_Server0(4)","Op_Server0(7), Enterprise2(5), Enterprise0(1)",0.0625,0.0813,0.575,0.7688,0.4375,0.2062,0.0
11,selected,stage2_ext_016_obj_0,18,160,DecoyVsftpd,0.1688,Enterprise2,Impact,0.55,Op_Server0,"Op_Server0(8), Enterprise2(1)","Enterprise2(6), Op_Server0(4), User2(1)",0.0563,0.0688,0.6,0.7375,0.55,0.1562,0.0
11,selected,stage2_ext_016_obj_0,19,160,Restore,0.1875,Op_Server0,Impact,0.55,Op_Server0,"Op_Server0(8), Enterprise2(3)","Enterprise2(7), Op_Server0(5), Enterprise0(4)",0.0688,0.1,0.6188,0.7125,0.55,0.1875,0.0
11,selected,stage2_ext_016_obj_0,20,160,Restore,0.1812,Enterprise2,Impact,0.5687,Op_Server0,Op_Server0(13),"Enterprise2(10), Op_Server0(8), Enterprise0(1)",0.0813,0.1187,0.65,0.65,0.5687,0.1812,0.0063
11,selected,stage2_ext_016_obj_0,21,160,Restore,0.1688,Op_Server0,Impact,0.5687,Op_Server0,"Op_Server0(7), Enterprise2(6)","Enterprise2(6), Op_Server0(4), Enterprise1(1)",0.0813,0.0688,0.6687,0.65,0.5687,0.1688,0.0
11,selected,stage2_ext_016_obj_0,22,160,Restore,0.1625,Enterprise2,Impact,0.625,Op_Server0,Op_Server0(11),"Enterprise2(12), Op_Server0(2), Enterprise0(2)",0.0688,0.1062,0.725,0.575,0.625,0.1625,0.0
11,selected,stage2_ext_016_obj_0,23,160,Restore,0.1688,Op_Server0,Impact,0.6562,Op_Server0,"Enterprise2(6), Op_Server0(3)","Enterprise2(6), Enterprise0(3), Op_Server0(1)",0.0563,0.0625,0.7375,0.575,0.6562,0.1688,0.0
11,selected,stage2_ext_016_obj_0,24,160,Restore,0.175,Op_Server0,Impact,0.7188,Op_Server0,Op_Server0(7),"Op_Server0(5), Enterprise2(4), Enterprise0(2)",0.0437,0.0688,0.75,0.55,0.7188,0.175,0.0
11,selected,stage2_ext_016_obj_0,25,160,Restore,0.2188,Op_Server0,Impact,0.7063,Op_Server0,"Enterprise2(4), Op_Server0(2)","Op_Server0(10), Enterprise2(6), Enterprise1(1)",0.0375,0.1062,0.7,0.5375,0.7063,0.2188,0.0
11,selected,stage2_ext_016_obj_0,26,160,DecoySmss,0.2062,Enterprise2,Impact,0.6875,Op_Server0,Op_Server0(4),"Enterprise2(6), Op_Server0(3), User1(1)",0.025,0.0688,0.7063,0.5,0.6875,0.1375,0.0
11,selected,stage2_ext_016_obj_0,27,160,Restore,0.2313,Op_Server0,Impact,0.6813,Op_Server0,"Op_Server0(8), Enterprise2(6)","Enterprise2(6), Op_Server0(4), Enterprise0(3)",0.0875,0.0875,0.7312,0.5,0.6813,0.2313,0.0
11,selected,stage2_ext_016_obj_0,28,160,DecoyVsftpd,0.175,Enterprise2,Impact,0.6813,Op_Server0,"Op_Server0(6), Enterprise2(1)","Enterprise2(6), Op_Server0(4), Enterprise0(2)",0.0437,0.0813,0.7438,0.4688,0.6813,0.175,0.0
11,selected,stage2_ext_016_obj_0,29,160,Restore,0.2062,Op_Server0,Impact,0.7063,Op_Server0,"Enterprise2(6), Op_Server0(1)","Enterprise0(2), Op_Server0(2), Enterprise2(1)",0.0437,0.0312,0.7375,0.5,0.7063,0.2062,0.0
11,selected,stage2_ext_016_obj_0,30,160,Restore,0.2062,Enterprise2,Impact,0.7312,Op_Server0,"Op_Server0(7), Enterprise2(2)","Enterprise2(10), Op_Server0(3), Enterprise0(1)",0.0563,0.0938,0.7625,0.45,0.7312,0.2062,0.0125
11,selected,stage2_ext_016_obj_0,31,160,Restore,0.2188,Enterprise2,Impact,0.7188,Op_Server0,"Enterprise2(6), Op_Server0(5)","Op_Server0(6), Enterprise2(3), User1(1)",0.0688,0.0688,0.7562,0.4688,0.7188,0.2188,0.0
11,selected,stage2_ext_016_obj_0,32,160,Restore,0.1812,Enterprise2,Impact,0.725,Op_Server0,Op_Server0(10),"Enterprise2(6), Op_Server0(5), Enterprise0(1)",0.0625,0.075,0.7875,0.4313,0.725,0.1812,0.0
11,selected,stage2_ext_016_obj_0,33,160,DecoySmss,0.1875,Op_Server0,Impact,0.725,Op_Server0,"Op_Server0(6), Enterprise2(2), Enterprise0(1)","Op_Server0(7), Enterprise2(6), Enterprise1(1)",0.0563,0.0938,0.7812,0.4062,0.725,0.1625,0.0
11,selected,stage2_ext_016_obj_0,34,160,Restore,0.2313,Op_Server0,Impact,0.7438,Op_Server0,"Op_Server0(4), Enterprise2(2)","Op_Server0(6), Enterprise2(4), Enterprise1(3)",0.0375,0.1062,0.7688,0.3937,0.7438,0.2313,0.0
11,selected,stage2_ext_016_obj_0,35,160,Restore,0.1875,Enterprise2,Impact,0.7438,Op_Server0,"Enterprise2(5), Op_Server0(4)","Op_Server0(6), Enterprise2(4), Enterprise1(1)",0.0563,0.0688,0.7562,0.4,0.7438,0.1875,0.0125
11,selected,stage2_ext_016_obj_0,36,160,Restore,0.1688,Op_Server0,Impact,0.7312,Op_Server0,"Op_Server0(7), Enterprise2(3)","Op_Server0(6), Enterprise2(3), User4(1)",0.0625,0.0625,0.7625,0.4,0.7312,0.1688,0.0
11,selected,stage2_ext_016_obj_0,37,160,DecoyVsftpd,0.1875,Op_Server0,Impact,0.7188,Op_Server0,"Op_Server0(7), Enterprise2(2)","Op_Server0(8), Enterprise2(1)",0.0563,0.0563,0.7562,0.4062,0.7188,0.1313,0.0063
11,selected,stage2_ext_016_obj_0,38,160,Restore,0.2437,Op_Server0,Impact,0.7125,Op_Server0,"Op_Server0(7), Enterprise2(2)","Op_Server0(8), Enterprise2(4), Enterprise1(1)",0.0563,0.0875,0.75,0.3937,0.7125,0.2437,0.0063
11,selected,stage2_ext_016_obj_0,39,160,Restore,0.2062,Enterprise2,Impact,0.7063,Op_Server0,"Op_Server0(7), Enterprise2(4)","Op_Server0(9), Enterprise2(8)",0.0688,0.1062,0.7375,0.3688,0.7063,0.2062,0.0063
11,selected,stage2_ext_016_obj_0,40,160,DecoySmss,0.175,Enterprise2,Impact,0.6937,Op_Server0,"Op_Server0(8), Enterprise2(3)","Op_Server0(2), Enterprise0(1), Enterprise2(1)",0.0688,0.0312,0.775,0.3812,0.6937,0.1562,0.0
11,selected,stage2_ext_016_obj_0,41,160,Restore,0.1562,Op_Server0,Impact,0.725,Op_Server0,"Op_Server0(5), Enterprise2(3)","Op_Server0(7), Enterprise2(4), Enterprise0(1)",0.05,0.075,0.7625,0.375,0.725,0.1562,0.0063
11,selected,stage2_ext_016_obj_0,42,160,Restore,0.2188,Enterprise2,Impact,0.7312,Op_Server0,"Op_Server0(8), Enterprise2(5)","Enterprise2(5), Op_Server0(4), Enterprise1(2)",0.0813,0.075,0.7875,0.375,0.7312,0.2188,0.0
11,selected,stage2_ext_016_obj_0,43,160,Restore,0.175,Op_Server0,Impact,0.7375,Op_Server0,"Op_Server0(5), Enterprise2(2)","Enterprise2(5), Op_Server0(4), User1(1)",0.0437,0.0625,0.7937,0.3563,0.7375,0.175,0.0
11,selected,stage2_ext_016_obj_0,44,160,DecoyVsftpd,0.1688,Op_Server0,Impact,0.7625,Op_Server0,"Op_Server0(6), Enterprise2(5)","Op_Server0(5), Enterprise2(4), Enterprise0(2)",0.0688,0.075,0.8,0.3625,0.7625,0.1625,0.0
11,selected,stage2_ext_016_obj_0,45,160,DecoySmss,0.175,Op_Server0,Impact,0.7625,Op_Server0,"Enterprise2(4), Op_Server0(4)","Enterprise2(5), Op_Server0(2), Enterprise0(1)",0.05,0.0625,0.8125,0.3563,0.7625,0.1625,0.0
11,selected,stage2_ext_016_obj_0,46,160,DecoySmss,0.2,User4,Impact,0.7875,Op_Server0,"Op_Server0(6), Enterprise2(1)","Op_Server0(3), Enterprise1(1)",0.0437,0.025,0.8313,0.3625,0.7875,0.15,0.0
11,selected,stage2_ext_016_obj_0,47,160,Restore,0.2,Op_Server0,Impact,0.7937,Op_Server0,"Op_Server0(5), Enterprise2(2)","Enterprise2(8), Op_Server0(7), Enterprise1(1)",0.0437,0.1,0.8187,0.325,0.7937,0.2,0.0
11,selected,stage2_ext_016_obj_0,48,160,DecoySmss,0.1625,Enterprise2,Impact,0.7875,Op_Server0,"Op_Server0(5), Enterprise2(1)","Op_Server0(3), Enterprise2(3), User1(1)",0.0375,0.0437,0.8313,0.3125,0.7875,0.15,0.0
11,selected,stage2_ext_016_obj_0,49,160,DecoyVsftpd,0.2,Enterprise2,Impact,0.8,Op_Server0,"Op_Server0(6), Enterprise2(5)","Enterprise2(2), Enterprise0(1), Op_Server0(1)",0.0688,0.0312,0.8625,0.3312,0.8,0.1125,0.0
11,selected,stage2_ext_016_obj_0,50,160,Restore,0.2437,Op_Server0,Impact,0.825,Op_Server0,"Op_Server0(3), Enterprise2(1)","Op_Server0(16), Enterprise2(2)",0.025,0.1125,0.7812,0.325,0.825,0.2437,0.0
11,selected,stage2_ext_016_obj_0,51,160,DecoySmss,0.1938,Enterprise2,Impact,0.7625,Op_Server0,"Op_Server0(4), Enterprise2(1)","Op_Server0(4), Enterprise2(3), User4(1)",0.0312,0.05,0.7812,0.3125,0.7625,0.1812,0.0063
11,selected,stage2_ext_016_obj_0,52,160,Remove,0.1688,Op_Server0,Impact,0.7562,Op_Server0,Op_Server0(13),"Op_Server0(6), Enterprise2(3), Enterprise0(1)",0.0813,0.0625,0.825,0.2938,0.7562,0.1688,0.0
11,selected,stage2_ext_016_obj_0,53,160,Restore,0.1812,Op_Server0,Impact,0.7438,Op_Server0,"Op_Server0(5), Enterprise2(5)","Op_Server0(5), Enterprise2(4), Enterprise1(1)",0.0625,0.0625,0.825,0.3,0.7438,0.1812,0.0063
11,selected,stage2_ext_016_obj_0,54,160,DecoyVsftpd,0.1688,Op_Server0,Impact,0.7937,Op_Server0,"Op_Server0(6), Enterprise2(1)","Op_Server0(3), Enterprise2(2)",0.0437,0.0312,0.8438,0.2938,0.7937,0.1125,0.0063
11,selected,stage2_ext_016_obj_0,55,160,Restore,0.1625,Enterprise2,Impact,0.8063,Op_Server0,"Enterprise2(2), Op_Server0(2)","Op_Server0(3), Enterprise2(1)",0.025,0.025,0.8375,0.3,0.8063,0.1625,0.0
11,selected,stage2_ext_016_obj_0,56,160,Restore,0.1625,Op_Server0,Impact,0.825,Op_Server0,"Op_Server0(7), Enterprise2(3), Enterprise1(1)","Op_Server0(5), Enterprise2(2), Enterprise0(1)",0.0688,0.05,0.85,0.3063,0.825,0.1625,0.0
11,selected,stage2_ext_016_obj_0,57,160,Restore,0.1562,Op_Server0,Impact,0.8063,Op_Server0,"Op_Server0(2), Enterprise2(1)","Op_Server0(5), Enterprise2(3), Enterprise1(1)",0.0187,0.0563,0.8313,0.2938,0.8063,0.1562,0.0
11,selected,stage2_ext_016_obj_0,58,160,Restore,0.1562,Enterprise2,Impact,0.8187,Op_Server0,"Op_Server0(3), Enterprise2(3)","Enterprise2(5), Op_Server0(4), Enterprise0(1)",0.0375,0.0625,0.825,0.2812,0.8187,0.1562,0.0
11,selected,stage2_ext_016_obj_0,59,160,Restore,0.1938,Op_Server0,Impact,0.8063,Op_Server0,"Enterprise2(4), Op_Server0(4)","Op_Server0(6), Enterprise2(3), Enterprise0(2)",0.05,0.0813,0.8125,0.2875,0.8063,0.1938,0.0
11,selected,stage2_ext_016_obj_0,60,160,DecoySmss,0.175,Op_Server0,Impact,0.7875,Op_Server0,"Enterprise2(5), Op_Server0(4)","Op_Server0(3), User2(1)",0.0563,0.025,0.8187,0.3187,0.7875,0.1375,0.0
11,selected,stage2_ext_016_obj_0,61,160,Restore,0.225,Enterprise2,Impact,0.7937,Op_Server0,"Op_Server0(5), Enterprise2(1)","Op_Server0(7), Enterprise0(1)",0.0375,0.05,0.8063,0.325,0.7937,0.225,0.0
11,selected,stage2_ext_016_obj_0,62,160,Restore,0.2062,Enterprise2,Impact,0.775,Op_Server0,"Op_Server0(8), Enterprise2(3)","Op_Server0(8), Enterprise2(4)",0.0688,0.075,0.8063,0.3187,0.775,0.2062,0.0063
11,selected,stage2_ext_016_obj_0,63,160,Restore,0.1688,Enterprise2,Impact,0.7562,Op_Server0,"Op_Server0(4), Enterprise2(2)","Op_Server0(4), Enterprise2(2), Enterprise1(1)",0.0375,0.0437,0.8063,0.3187,0.7562,0.1688,0.0063
11,selected,stage2_ext_016_obj_0,64,160,Restore,0.1938,Op_Server0,Impact,0.7812,Op_Server0,"Enterprise2(5), Op_Server0(4)","Enterprise2(6), Op_Server0(3), Enterprise0(1)",0.0563,0.075,0.8125,0.3125,0.7812,0.1938,0.0
11,selected,stage2_ext_016_obj_0,65,160,Restore,0.1938,Op_Server0,Impact,0.7875,Op_Server0,"Op_Server0(6), Enterprise2(4)","Enterprise2(3), Op_Server0(3), User4(1)",0.0625,0.0563,0.8313,0.3187,0.7875,0.1938,0.0
11,selected,stage2_ext_016_obj_0,66,160,Restore,0.2062,Op_Server0,Impact,0.7937,Op_Server0,"Op_Server0(3), Enterprise2(3)","Op_Server0(8), Enterprise2(4)",0.0375,0.075,0.8,0.3125,0.7937,0.2062,0.0063
11,selected,stage2_ext_016_obj_0,67,160,DecoySmss,0.1875,Op_Server0,Impact,0.7812,Op_Server0,"Op_Server0(6), Enterprise2(3)","Op_Server0(9), Enterprise2(2)",0.0563,0.0688,0.7812,0.3187,0.7812,0.1688,0.0
11,selected,stage2_ext_016_obj_0,68,160,Restore,0.1875,Op_Server0,Impact,0.7438,Op_Server0,"Op_Server0(10), Enterprise2(2)","Op_Server0(5), Enterprise2(2), User4(1)",0.075,0.05,0.8125,0.3187,0.7438,0.1875,0.0
11,selected,stage2_ext_016_obj_0,69,160,Restore,0.1688,Op_Server0,Impact,0.75,Op_Server0,"Op_Server0(7), Enterprise2(4)","Op_Server0(3), Enterprise2(2), Enterprise1(1)",0.0688,0.0375,0.8375,0.3312,0.75,0.1688,0.0
11,selected,stage2_ext_016_obj_0,70,160,DecoyVsftpd,0.1625,Op_Server0,Impact,0.7937,Op_Server0,"Op_Server0(6), Enterprise2(4)","Op_Server0(6), Enterprise1(1), User1(1)",0.0625,0.0563,0.8375,0.3563,0.7937,0.1625,0.0125
11,selected,stage2_ext_016_obj_0,71,160,Restore,0.2188,Enterprise2,Impact,0.8,Op_Server0,"Op_Server0(2), Enterprise2(2)","Op_Server0(6), Enterprise2(5), Enterprise0(1)",0.025,0.075,0.8125,0.3375,0.8,0.2188,0.0
11,selected,stage2_ext_016_obj_0,72,160,Restore,0.2062,Enterprise2,Impact,0.8,Op_Server0,"Op_Server0(4), Enterprise2(3)","Enterprise2(7), Enterprise1(1), Op_Server0(1)",0.0437,0.0563,0.8313,0.3125,0.8,0.2062,0.0
11,selected,stage2_ext_016_obj_0,73,160,Restore,0.2,Op_Server0,Impact,0.8063,Op_Server0,"Op_Server0(7), Enterprise2(6)","Op_Server0(9), User2(2), Enterprise2(2)",0.0813,0.0813,0.8187,0.3375,0.8063,0.2,0.0
11,selected,stage2_ext_016_obj_0,74,160,Restore,0.1812,Op_Server0,Impact,0.775,Op_Server0,"Enterprise2(3), Op_Server0(2)","Op_Server0(7), Enterprise2(2), Enterprise0(1)",0.0312,0.0625,0.7875,0.3438,0.775,0.1812,0.0
11,selected,stage2_ext_016_obj_0,75,160,Restore,0.2,Op_Server0,Impact,0.775,Op_Server0,Op_Server0(6),"Op_Server0(9), Enterprise2(4)",0.0375,0.0813,0.7688,0.3187,0.775,0.2,0.0
11,selected,stage2_ext_016_obj_0,76,160,Restore,0.2188,Op_Server0,Impact,0.7312,Op_Server0,"Op_Server0(9), Enterprise2(6)","Enterprise2(7), Op_Server0(4)",0.0938,0.0688,0.8,0.3125,0.7312,0.2188,0.0
11,selected,stage2_ext_016_obj_0,77,160,DecoySmss,0.1688,Op_Server0,Impact,0.7438,Op_Server0,"Enterprise2(4), Op_Server0(4)","Op_Server0(3), Enterprise2(2), Enterprise1(1)",0.05,0.0375,0.8063,0.325,0.7438,0.0938,0.0
11,selected,stage2_ext_016_obj_0,78,160,Restore,0.175,Enterprise2,Impact,0.7812,Op_Server0,"Enterprise2(7), Op_Server0(1)","Op_Server0(7), Enterprise2(3), Enterprise1(1)",0.05,0.0688,0.7688,0.35,0.7812,0.175,0.0063
11,selected,stage2_ext_016_obj_0,79,160,Restore,0.1875,Op_Server0,Impact,0.7625,Op_Server0,"Op_Server0(7), Enterprise2(3)",Op_Server0(5),0.0625,0.0312,0.7812,0.3688,0.7625,0.1875,0.0
11,selected,stage2_ext_016_obj_0,80,160,DecoySmss,0.175,Op_Server0,Impact,0.7375,Op_Server0,"Op_Server0(7), Enterprise2(1)","Op_Server0(4), User4(1), Enterprise2(1)",0.05,0.0375,0.8,0.3688,0.7375,0.1625,0.0063
11,selected,stage2_ext_016_obj_0,81,160,Restore,0.175,Op_Server0,Impact,0.7562,Op_Server0,"Op_Server0(11), Enterprise2(4)","Op_Server0(5), Enterprise2(4), Enterprise1(1)",0.0938,0.0625,0.8375,0.3688,0.7562,0.175,0.0
11,selected,stage2_ext_016_obj_0,82,160,Restore,0.2,Enterprise2,Impact,0.7688,Op_Server0,"Enterprise2(3), Op_Server0(2)","Op_Server0(6), Enterprise2(6), Enterprise1(1)",0.0312,0.0813,0.8125,0.35,0.7688,0.2,0.0
11,selected,stage2_ext_016_obj_0,83,160,Restore,0.2313,Op_Server0,Impact,0.8,Op_Server0,"Enterprise2(4), Op_Server0(2)","Enterprise2(5), Op_Server0(5), Enterprise0(1)",0.0375,0.0688,0.7937,0.3438,0.8,0.2313,0.0
11,selected,stage2_ext_016_obj_0,84,160,DecoySmss,0.1688,Enterprise2,Impact,0.7812,Op_Server0,"Enterprise2(4), Op_Server0(2)",Op_Server0(6),0.0375,0.0375,0.7688,0.3688,0.7812,0.1375,0.0
11,selected,stage2_ext_016_obj_0,85,160,DecoyVsftpd,0.1688,Op_Server0,Impact,0.7562,Op_Server0,"Enterprise2(5), Op_Server0(2)","Enterprise2(3), Op_Server0(2), Enterprise0(1)",0.0437,0.0375,0.7688,0.3812,0.7562,0.1375,0.0
11,selected,stage2_ext_016_obj_0,86,160,Restore,0.175,Op_Server0,Impact,0.7562,Op_Server0,"Op_Server0(8), Enterprise2(5)","Op_Server0(7), Enterprise2(3), Enterprise0(1)",0.0813,0.0688,0.775,0.3937,0.7562,0.175,0.0
11,selected,stage2_ext_016_obj_0,87,160,Restore,0.2062,Enterprise2,Impact,0.725,Op_Server0,"Enterprise2(4), Op_Server0(4)","Enterprise2(7), Op_Server0(2)",0.05,0.0563,0.7875,0.375,0.725,0.2062,0.0
11,selected,stage2_ext_016_obj_0,88,160,DecoyVsftpd,0.1812,Op_Server0,Impact,0.7625,Op_Server0,"Op_Server0(5), Enterprise2(3)","Op_Server0(7), Enterprise2(2)",0.05,0.0563,0.775,0.3812,0.7625,0.175,0.0
11,selected,stage2_ext_016_obj_0,89,160,Restore,0.2062,Enterprise2,Impact,0.7438,Op_Server0,"Op_Server0(6), Enterprise2(4)","Enterprise2(8), Op_Server0(4)",0.0625,0.075,0.7875,0.3563,0.7438,0.2062,0.0125
11,selected,stage2_ext_016_obj_0,90,160,Restore,0.2125,Op_Server0,Impact,0.75,Op_Server0,"Op_Server0(5), Enterprise2(3)","Op_Server0(9), Enterprise2(2)",0.05,0.0688,0.7625,0.3625,0.75,0.2125,0.0063
11,selected,stage2_ext_016_obj_0,91,160,DecoySmss,0.2062,Enterprise2,Impact,0.7312,Op_Server0,"Op_Server0(7), Enterprise2(2)","Op_Server0(4), Enterprise2(3), User4(1)",0.0563,0.05,0.7812,0.3563,0.7312,0.175,0.0
11,selected,stage2_ext_016_obj_0,92,160,DecoyVsftpd,0.1625,Op_Server0,Impact,0.7375,Op_Server0,"Op_Server0(7), Enterprise2(2)","Enterprise2(5), Op_Server0(5), Enterprise1(2)",0.0563,0.075,0.7937,0.3375,0.7375,0.1625,0.0
11,selected,stage2_ext_016_obj_0,93,160,Restore,0.1875,Enterprise2,Impact,0.75,Op_Server0,"Op_Server0(6), Enterprise2(5)","Op_Server0(5), Enterprise2(2)",0.0688,0.0437,0.8,0.3563,0.75,0.1875,0.0
11,selected,stage2_ext_016_obj_0,94,160,Remove,0.1812,Op_Server0,Impact,0.7625,Op_Server0,"Op_Server0(8), Enterprise2(3)","Op_Server0(6), Enterprise2(2)",0.0688,0.05,0.8125,0.3625,0.7625,0.1375,0.0
11,selected,stage2_ext_016_obj_0,95,160,DecoyVsftpd,0.1875,Op_Server0,Impact,0.7625,Op_Server0,"Op_Server0(4), Enterprise2(1)","Op_Server0(6), Enterprise2(3)",0.0312,0.0563,0.8,0.35,0.7625,0.175,0.0
11,selected,stage2_ext_016_obj_0,96,160,Restore,0.1812,Op_Server0,Impact,0.775,Op_Server0,"Op_Server0(10), Enterprise2(5)","Op_Server0(8), Enterprise2(3), User4(1)",0.0938,0.075,0.8125,0.3625,0.775,0.1812,0.0
11,selected,stage2_ext_016_obj_0,97,160,Restore,0.2188,Op_Server0,Impact,0.75,Op_Server0,"Op_Server0(5), Enterprise2(5)","Op_Server0(5), Enterprise2(5), User1(3)",0.0625,0.0813,0.8125,0.3625,0.75,0.2188,0.0
11,selected,stage2_ext_016_obj_0,98,160,Restore,0.1812,Op_Server0,Impact,0.7812,Op_Server0,"Op_Server0(6), Enterprise2(1)","Enterprise2(6), Op_Server0(5)",0.0437,0.0688,0.8187,0.3312,0.7812,0.1812,0.0063
11,selected,stage2_ext_016_obj_0,99,160,Restore,0.1875,Op_Server0,Impact,0.7812,Op_Server0,"Op_Server0(5), Enterprise2(4)","Op_Server0(9), Enterprise2(5)",0.0563,0.0875,0.7937,0.325,0.7812,0.1875,0.0
