method_name,seed,policy_id,candidate_label,episode_id,env_idx,env_seed,step_idx,rule_id,severity,blue_action_name,blue_target_hostname,blue_target_subnet,red_action_name,red_target_hostname,critical_state_before,critical_state_after,compromised_hosts_before,compromised_hosts_after,response_context
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_001,0,8,93,Q4_user_focus_after_enterprise_foothold,medium,Remove,User0,User,ExploitRemoteService,,[],[],"[""User0"", ""User4""]","[""User0"", ""User4""]","{""blue_first_relevant_response_after_critical"": null, ""blue_first_relevant_response_after_enterprise"": 22, ""enterprise_foothold_step"": 21, ""first_critical_hit_step"": null, ""window_end"": 95, ""window_start"": 93}"
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_001,6,6008,63,Q4_user_focus_after_enterprise_foothold,medium,DecoyApache,User3,User,PrivilegeEscalate,User4,[],[],"[""User0"", ""User4""]","[""User0"", ""User4""]","{""blue_first_relevant_response_after_critical"": null, ""blue_first_relevant_response_after_enterprise"": 46, ""enterprise_foothold_step"": 45, ""first_critical_hit_step"": null, ""window_end"": 65, ""window_start"": 63}"
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_002,1,1009,62,Q4_user_focus_after_enterprise_foothold,medium,Analyse,User1,User,ExploitRemoteService,,[],[],"[""User0"", ""User3""]","[""User0"", ""User3""]","{""blue_first_relevant_response_after_critical"": null, ""blue_first_relevant_response_after_enterprise"": 10, ""enterprise_foothold_step"": 9, ""first_critical_hit_step"": null, ""window_end"": 64, ""window_start"": 62}"
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_002,7,7009,26,Q4_user_focus_after_enterprise_foothold,medium,Analyse,User1,User,DiscoverNetworkServices,,[],[],"[""User0"", ""User4""]","[""User0"", ""User4""]","{""blue_first_relevant_response_after_critical"": null, ""blue_first_relevant_response_after_enterprise"": 10, ""enterprise_foothold_step"": 9, ""first_critical_hit_step"": null, ""window_end"": 28, ""window_start"": 26}"
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_002,7,7009,27,Q4_user_focus_after_enterprise_foothold,medium,Restore,User4,User,ExploitRemoteService,,[],[],"[""User0"", ""User4""]","[""User0""]","{""blue_first_relevant_response_after_critical"": null, ""blue_first_relevant_response_after_enterprise"": 10, ""enterprise_foothold_step"": 9, ""first_critical_hit_step"": null, ""window_end"": 29, ""window_start"": 27}"
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_002,7,7009,95,Q4_user_focus_after_enterprise_foothold,medium,Analyse,User1,User,ExploitRemoteService,,[],[],"[""User0"", ""User4""]","[""User0"", ""User4""]","{""blue_first_relevant_response_after_critical"": null, ""blue_first_relevant_response_after_enterprise"": 10, ""enterprise_foothold_step"": 9, ""first_critical_hit_step"": null, ""window_end"": 97, ""window_start"": 95}"
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_003,0,10,42,Q4_user_focus_after_enterprise_foothold,medium,DecoyFemitter,User0,User,ExploitRemoteService,,[],[],"[""User0"", ""User3""]","[""User0"", ""User3""]","{""blue_first_relevant_response_after_critical"": null, ""blue_first_relevant_response_after_enterprise"": 10, ""enterprise_foothold_step"": 9, ""first_critical_hit_step"": null, ""window_end"": 44, ""window_start"": 42}"
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_003,0,10,56,Q4_user_focus_after_enterprise_foothold,medium,Analyse,User1,User,DiscoverNetworkServices,,[],[],"[""User0"", ""User3""]","[""User0"", ""User3""]","{""blue_first_relevant_response_after_critical"": null, ""blue_first_relevant_response_after_enterprise"": 10, ""enterprise_foothold_step"": 9, ""first_critical_hit_step"": null, ""window_end"": 58, ""window_start"": 56}"
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_003,3,3010,24,Q4_user_focus_after_enterprise_foothold,medium,DecoyHarakaSMPT,User2,User,ExploitRemoteService,,[],[],"[""User0"", ""User4""]","[""User0"", ""User4""]","{""blue_first_relevant_response_after_critical"": null, ""blue_first_relevant_response_after_enterprise"": 14, ""enterprise_foothold_step"": 13, ""first_critical_hit_step"": null, ""window_end"": 26, ""window_start"": 24}"
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_003,4,4010,14,Q4_user_focus_after_enterprise_foothold,medium,DecoyVsftpd,User3,User,DiscoverNetworkServices,,[],[],"[""User0"", ""User4""]","[""User0"", ""User4""]","{""blue_first_relevant_response_after_critical"": null, ""blue_first_relevant_response_after_enterprise"": 6, ""enterprise_foothold_step"": 5, ""first_critical_hit_step"": null, ""window_end"": 16, ""window_start"": 14}"
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_003,4,4010,45,Q4_user_focus_after_enterprise_foothold,medium,Analyse,User1,User,ExploitRemoteService,,[],[],"[""User0"", ""User4""]","[""User0"", ""User4""]","{""blue_first_relevant_response_after_critical"": null, ""blue_first_relevant_response_after_enterprise"": 6, ""enterprise_foothold_step"": 5, ""first_critical_hit_step"": null, ""window_end"": 47, ""window_start"": 45}"
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_003,4,4010,74,Q4_user_focus_after_enterprise_foothold,medium,Analyse,User1,User,ExploitRemoteService,,[],[],"[""User0"", ""User4""]","[""User0"", ""User4""]","{""blue_first_relevant_response_after_critical"": null, ""blue_first_relevant_response_after_enterprise"": 6, ""enterprise_foothold_step"": 5, ""first_critical_hit_step"": null, ""window_end"": 76, ""window_start"": 74}"
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_003,4,4010,97,Q4_user_focus_after_enterprise_foothold,medium,Analyse,User1,User,PrivilegeEscalate,User4,[],[],"[""User0"", ""User4""]","[""User0"", ""User4""]","{""blue_first_relevant_response_after_critical"": null, ""blue_first_relevant_response_after_enterprise"": 6, ""enterprise_foothold_step"": 5, ""first_critical_hit_step"": null, ""window_end"": 99, ""window_start"": 97}"
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_003,6,6010,40,Q4_user_focus_after_enterprise_foothold,medium,Analyse,User1,User,ExploitRemoteService,,[],[],"[""User0"", ""User4""]","[""User0"", ""User4""]","{""blue_first_relevant_response_after_critical"": null, ""blue_first_relevant_response_after_enterprise"": 10, ""enterprise_foothold_step"": 9, ""first_critical_hit_step"": null, ""window_end"": 42, ""window_start"": 40}"
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_003,6,6010,41,Q4_user_focus_after_enterprise_foothold,medium,DecoyApache,User0,User,PrivilegeEscalate,User4,[],[],"[""User0"", ""User4""]","[""User0"", ""User4""]","{""blue_first_relevant_response_after_critical"": null, ""blue_first_relevant_response_after_enterprise"": 10, ""enterprise_foothold_step"": 9, ""first_critical_hit_step"": null, ""window_end"": 43, ""window_start"": 41}"
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_004,2,2011,31,Q4_user_focus_after_enterprise_foothold,medium,Analyse,User1,User,ExploitRemoteService,,[],[],"[""User0"", ""User3""]","[""User0"", ""User3""]","{""blue_first_relevant_response_after_critical"": null, ""blue_first_relevant_response_after_enterprise"": 18, ""enterprise_foothold_step"": 17, ""first_critical_hit_step"": null, ""window_end"": 33, ""window_start"": 31}"
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_004,2,2011,68,Q4_user_focus_after_enterprise_foothold,medium,Analyse,User1,User,DiscoverNetworkServices,,[],[],"[""User0"", ""User3""]","[""User0"", ""User3""]","{""blue_first_relevant_response_after_critical"": null, ""blue_first_relevant_response_after_enterprise"": 18, ""enterprise_foothold_step"": 17, ""first_critical_hit_step"": null, ""window_end"": 70, ""window_start"": 68}"
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_004,2,2011,84,Q4_user_focus_after_enterprise_foothold,medium,Restore,User4,User,ExploitRemoteService,,[],[],"[""User0"", ""User3""]","[""User0"", ""User3""]","{""blue_first_relevant_response_after_critical"": null, ""blue_first_relevant_response_after_enterprise"": 18, ""enterprise_foothold_step"": 17, ""first_critical_hit_step"": null, ""window_end"": 86, ""window_start"": 84}"
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_004,2,2011,85,Q4_user_focus_after_enterprise_foothold,medium,DecoySvchost,User3,User,PrivilegeEscalate,User3,[],[],"[""User0"", ""User3""]","[""User0"", ""User3""]","{""blue_first_relevant_response_after_critical"": null, ""blue_first_relevant_response_after_enterprise"": 18, ""enterprise_foothold_step"": 17, ""first_critical_hit_step"": null, ""window_end"": 87, ""window_start"": 85}"
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_004,3,3011,18,Q4_user_focus_after_enterprise_foothold,medium,Analyse,User1,User,DiscoverNetworkServices,,[],[],"[""User0"", ""User3""]","[""User0"", ""User3""]","{""blue_first_relevant_response_after_critical"": null, ""blue_first_relevant_response_after_enterprise"": 10, ""enterprise_foothold_step"": 9, ""first_critical_hit_step"": null, ""window_end"": 20, ""window_start"": 18}"
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_004,3,3011,19,Q4_user_focus_after_enterprise_foothold,medium,DecoySmss,User1,User,ExploitRemoteService,,[],[],"[""User0"", ""User3""]","[""User0"", ""User3""]","{""blue_first_relevant_response_after_critical"": null, ""blue_first_relevant_response_after_enterprise"": 10, ""enterprise_foothold_step"": 9, ""first_critical_hit_step"": null, ""window_end"": 21, ""window_start"": 19}"
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_004,3,3011,23,Q4_user_focus_after_enterprise_foothold,medium,Analyse,User0,User,ExploitRemoteService,,[],[],"[""User0"", ""User3""]","[""User0"", ""User3""]","{""blue_first_relevant_response_after_critical"": null, ""blue_first_relevant_response_after_enterprise"": 10, ""enterprise_foothold_step"": 9, ""first_critical_hit_step"": null, ""window_end"": 25, ""window_start"": 23}"
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_004,3,3011,39,Q4_user_focus_after_enterprise_foothold,medium,DecoySmss,User1,User,PrivilegeEscalate,User3,[],[],"[""User0"", ""User3""]","[""User0"", ""User3""]","{""blue_first_relevant_response_after_critical"": null, ""blue_first_relevant_response_after_enterprise"": 10, ""enterprise_foothold_step"": 9, ""first_critical_hit_step"": null, ""window_end"": 41, ""window_start"": 39}"
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_004,5,5011,43,Q4_user_focus_after_enterprise_foothold,medium,DecoyFemitter,User0,User,ExploitRemoteService,,[],[],"[""User0"", ""User3""]","[""User0"", ""User3""]","{""blue_first_relevant_response_after_critical"": null, ""blue_first_relevant_response_after_enterprise"": 34, ""enterprise_foothold_step"": 33, ""first_critical_hit_step"": null, ""window_end"": 45, ""window_start"": 43}"
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_004,5,5011,44,Q4_user_focus_after_enterprise_foothold,medium,DecoySmss,User1,User,ExploitRemoteService,,[],[],"[""User0"", ""User3""]","[""User0"", ""User3""]","{""blue_first_relevant_response_after_critical"": null, ""blue_first_relevant_response_after_enterprise"": 34, ""enterprise_foothold_step"": 33, ""first_critical_hit_step"": null, ""window_end"": 46, ""window_start"": 44}"
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_007,6,6014,32,Q4_user_focus_after_enterprise_foothold,medium,DecoySSHD,User4,User,DiscoverNetworkServices,,[],[],"[""User0"", ""User4""]","[""User0"", ""User4""]","{""blue_first_relevant_response_after_critical"": null, ""blue_first_relevant_response_after_enterprise"": 10, ""enterprise_foothold_step"": 9, ""first_critical_hit_step"": null, ""window_end"": 34, ""window_start"": 32}"
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_008,0,15,21,Q4_user_focus_after_enterprise_foothold,medium,Analyse,User1,User,PrivilegeEscalate,User3,[],[],"[""User0"", ""User3""]","[""User0"", ""User3""]","{""blue_first_relevant_response_after_critical"": null, ""blue_first_relevant_response_after_enterprise"": 14, ""enterprise_foothold_step"": 13, ""first_critical_hit_step"": null, ""window_end"": 23, ""window_start"": 21}"
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_008,0,15,41,Q4_user_focus_after_enterprise_foothold,medium,Restore,User4,User,ExploitRemoteService,,[],[],"[""User0"", ""User3""]","[""User0"", ""User3""]","{""blue_first_relevant_response_after_critical"": null, ""blue_first_relevant_response_after_enterprise"": 14, ""enterprise_foothold_step"": 13, ""first_critical_hit_step"": null, ""window_end"": 43, ""window_start"": 41}"
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_008,0,15,62,Q4_user_focus_after_enterprise_foothold,medium,Analyse,User1,User,ExploitRemoteService,,[],[],"[""User0"", ""User3""]","[""User0"", ""User3""]","{""blue_first_relevant_response_after_critical"": null, ""blue_first_relevant_response_after_enterprise"": 14, ""enterprise_foothold_step"": 13, ""first_critical_hit_step"": null, ""window_end"": 64, ""window_start"": 62}"
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_008,1,1015,32,Q4_user_focus_after_enterprise_foothold,medium,DecoySSHD,User4,User,DiscoverNetworkServices,,[],[],"[""User0"", ""User3""]","[""User0"", ""User3""]","{""blue_first_relevant_response_after_critical"": null, ""blue_first_relevant_response_after_enterprise"": 22, ""enterprise_foothold_step"": 21, ""first_critical_hit_step"": null, ""window_end"": 34, ""window_start"": 32}"
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_008,1,1015,83,Q4_user_focus_after_enterprise_foothold,medium,Analyse,User1,User,PrivilegeEscalate,User3,[],[],"[""User0"", ""User3""]","[""User0"", ""User3""]","{""blue_first_relevant_response_after_critical"": null, ""blue_first_relevant_response_after_enterprise"": 22, ""enterprise_foothold_step"": 21, ""first_critical_hit_step"": null, ""window_end"": 85, ""window_start"": 83}"
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_008,1,1015,84,Q4_user_focus_after_enterprise_foothold,medium,Analyse,User1,User,DiscoverNetworkServices,,[],[],"[""User0"", ""User3""]","[""User0"", ""User3""]","{""blue_first_relevant_response_after_critical"": null, ""blue_first_relevant_response_after_enterprise"": 22, ""enterprise_foothold_step"": 21, ""first_critical_hit_step"": null, ""window_end"": 86, ""window_start"": 84}"
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_008,2,2015,38,Q4_user_focus_after_enterprise_foothold,medium,Analyse,User1,User,ExploitRemoteService,,[],[],"[""User0"", ""User4""]","[""User0"", ""User4""]","{""blue_first_relevant_response_after_critical"": null, ""blue_first_relevant_response_after_enterprise"": 10, ""enterprise_foothold_step"": 9, ""first_critical_hit_step"": null, ""window_end"": 40, ""window_start"": 38}"
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_008,2,2015,39,Q4_user_focus_after_enterprise_foothold,medium,Analyse,User1,User,PrivilegeEscalate,User4,[],[],"[""User0"", ""User4""]","[""User0"", ""User4""]","{""blue_first_relevant_response_after_critical"": null, ""blue_first_relevant_response_after_enterprise"": 10, ""enterprise_foothold_step"": 9, ""first_critical_hit_step"": null, ""window_end"": 41, ""window_start"": 39}"
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_008,3,3015,76,Q4_user_focus_after_enterprise_foothold,medium,Analyse,User1,User,ExploitRemoteService,,[],[],"[""User0"", ""User3""]","[""User0"", ""User3""]","{""blue_first_relevant_response_after_critical"": null, ""blue_first_relevant_response_after_enterprise"": 26, ""enterprise_foothold_step"": 25, ""first_critical_hit_step"": null, ""window_end"": 78, ""window_start"": 76}"
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_009,0,16,78,Q5_repeated_low_value_decoy_loop,medium,DecoySSHD,User4,User,DiscoverNetworkServices,,[],[],"[""User0"", ""User4""]","[""User0"", ""User4""]","{""blue_first_relevant_response_after_critical"": null, ""blue_first_relevant_response_after_enterprise"": 22, ""enterprise_foothold_step"": 21, ""first_critical_hit_step"": null, ""window_end"": 85, ""window_start"": 76}"
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_009,5,5016,37,Q4_user_focus_after_enterprise_foothold,medium,Analyse,User1,User,ExploitRemoteService,,[],[],"[""User0"", ""User4""]","[""User0"", ""User4""]","{""blue_first_relevant_response_after_critical"": null, ""blue_first_relevant_response_after_enterprise"": 6, ""enterprise_foothold_step"": 5, ""first_critical_hit_step"": null, ""window_end"": 39, ""window_start"": 37}"
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_009,5,5016,52,Q4_user_focus_after_enterprise_foothold,medium,DecoySvchost,User2,User,DiscoverNetworkServices,,[],[],"[""User0"", ""User4""]","[""User0"", ""User4""]","{""blue_first_relevant_response_after_critical"": null, ""blue_first_relevant_response_after_enterprise"": 6, ""enterprise_foothold_step"": 5, ""first_critical_hit_step"": null, ""window_end"": 54, ""window_start"": 52}"
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_009,5,5016,80,Q4_user_focus_after_enterprise_foothold,medium,Analyse,User1,User,ExploitRemoteService,,[],[],"[""User0""]","[""User0"", ""User4""]","{""blue_first_relevant_response_after_critical"": null, ""blue_first_relevant_response_after_enterprise"": 6, ""enterprise_foothold_step"": 5, ""first_critical_hit_step"": null, ""window_end"": 82, ""window_start"": 80}"
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_010,0,17,38,Q4_user_focus_after_enterprise_foothold,medium,Analyse,User1,User,ExploitRemoteService,,[],[],"[""User0"", ""User4""]","[""User0"", ""User4""]","{""blue_first_relevant_response_after_critical"": null, ""blue_first_relevant_response_after_enterprise"": 16, ""enterprise_foothold_step"": 15, ""first_critical_hit_step"": null, ""window_end"": 40, ""window_start"": 38}"
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_010,0,17,68,Q4_user_focus_after_enterprise_foothold,medium,DecoySmss,User1,User,DiscoverNetworkServices,,[],[],"[""User0"", ""User4""]","[""User0"", ""User4""]","{""blue_first_relevant_response_after_critical"": null, ""blue_first_relevant_response_after_enterprise"": 16, ""enterprise_foothold_step"": 15, ""first_critical_hit_step"": null, ""window_end"": 70, ""window_start"": 68}"
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_011,5,5018,27,Q4_user_focus_after_enterprise_foothold,medium,Restore,User4,User,PrivilegeEscalate,User4,[],[],"[""User0"", ""User4""]","[""User0""]","{""blue_first_relevant_response_after_critical"": null, ""blue_first_relevant_response_after_enterprise"": 10, ""enterprise_foothold_step"": 9, ""first_critical_hit_step"": null, ""window_end"": 29, ""window_start"": 27}"
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_011,5,5018,28,Q4_user_focus_after_enterprise_foothold,medium,Analyse,User1,User,ExploitRemoteService,,[],[],"[""User0""]","[""User0"", ""User4""]","{""blue_first_relevant_response_after_critical"": null, ""blue_first_relevant_response_after_enterprise"": 10, ""enterprise_foothold_step"": 9, ""first_critical_hit_step"": null, ""window_end"": 30, ""window_start"": 28}"
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_011,5,5018,29,Q4_user_focus_after_enterprise_foothold,medium,DecoySSHD,User4,User,PrivilegeEscalate,User4,[],[],"[""User0"", ""User4""]","[""User0"", ""User4""]","{""blue_first_relevant_response_after_critical"": null, ""blue_first_relevant_response_after_enterprise"": 10, ""enterprise_foothold_step"": 9, ""first_critical_hit_step"": null, ""window_end"": 31, ""window_start"": 29}"
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_011,5,5018,30,Q4_user_focus_after_enterprise_foothold,medium,Analyse,User1,User,DiscoverNetworkServices,,[],[],"[""User0"", ""User4""]","[""User0"", ""User4""]","{""blue_first_relevant_response_after_critical"": null, ""blue_first_relevant_response_after_enterprise"": 10, ""enterprise_foothold_step"": 9, ""first_critical_hit_step"": null, ""window_end"": 32, ""window_start"": 30}"
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_011,5,5018,31,Q4_user_focus_after_enterprise_foothold,medium,DecoySvchost,User2,User,ExploitRemoteService,,[],[],"[""User0"", ""User4""]","[""User0"", ""User4""]","{""blue_first_relevant_response_after_critical"": null, ""blue_first_relevant_response_after_enterprise"": 10, ""enterprise_foothold_step"": 9, ""first_critical_hit_step"": null, ""window_end"": 33, ""window_start"": 31}"
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_011,5,5018,32,Q4_user_focus_after_enterprise_foothold,medium,DecoyTomcat,User0,User,ExploitRemoteService,,[],[],"[""User0"", ""User4""]","[""User0"", ""User4""]","{""blue_first_relevant_response_after_critical"": null, ""blue_first_relevant_response_after_enterprise"": 10, ""enterprise_foothold_step"": 9, ""first_critical_hit_step"": null, ""window_end"": 34, ""window_start"": 32}"
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_011,5,5018,33,Q4_user_focus_after_enterprise_foothold,medium,Restore,User4,User,PrivilegeEscalate,User4,[],[],"[""User0"", ""User4""]","[""User0""]","{""blue_first_relevant_response_after_critical"": null, ""blue_first_relevant_response_after_enterprise"": 10, ""enterprise_foothold_step"": 9, ""first_critical_hit_step"": null, ""window_end"": 35, ""window_start"": 33}"
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_011,5,5018,63,Q4_user_focus_after_enterprise_foothold,medium,DecoySmss,User1,User,PrivilegeEscalate,User4,[],[],"[""User0"", ""User4""]","[""User0"", ""User4""]","{""blue_first_relevant_response_after_critical"": null, ""blue_first_relevant_response_after_enterprise"": 10, ""enterprise_foothold_step"": 9, ""first_critical_hit_step"": null, ""window_end"": 65, ""window_start"": 63}"
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_011,5,5018,80,Q4_user_focus_after_enterprise_foothold,medium,Analyse,User1,User,ExploitRemoteService,,[],[],"[""User0"", ""User4""]","[""User0"", ""User4""]","{""blue_first_relevant_response_after_critical"": null, ""blue_first_relevant_response_after_enterprise"": 10, ""enterprise_foothold_step"": 9, ""first_critical_hit_step"": null, ""window_end"": 82, ""window_start"": 80}"
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_011,5,5018,81,Q4_user_focus_after_enterprise_foothold,medium,Restore,User4,User,PrivilegeEscalate,User4,[],[],"[""User0"", ""User4""]","[""User0""]","{""blue_first_relevant_response_after_critical"": null, ""blue_first_relevant_response_after_enterprise"": 10, ""enterprise_foothold_step"": 9, ""first_critical_hit_step"": null, ""window_end"": 83, ""window_start"": 81}"
no_constraint_stage2_4obj,7,stage2_ext_008_obj_0,selected,episode_011,5,5018,89,Q4_user_focus_after_enterprise_foothold,medium,Analyse,User1,User,ExploitRemoteService,,[],[],"[""User0"", ""User4""]","[""User0"", ""User4""]","{""blue_first_relevant_response_after_critical"": null, ""blue_first_relevant_response_after_enterprise"": 10, ""enterprise_foothold_step"": 9, ""first_critical_hit_step"": null, ""window_end"": 91, ""window_start"": 89}"
